R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA1379:3529-3551_FirstOrder_18,573.537626134924,600.803411133002,632.203398824477,564.749978706561,721.154879429057,654.475891776151
crRNA1379:3529-3551_FirstOrder_19,356.877756354668,335.826224472829,349.823862053177,387.508413030011,307.975232063286,310.537076944957
crRNA1379:3529-3551_FirstOrder_20,670.265226931045,693.827130119377,675.441095264632,674.47523247956,607.811566597607,549.534949686645
crRNA1379:3529-3551_FirstOrder_21,750.802995837568,679.601587069467,682.73940125474,693.398924053967,884.11156786127,785.232618030273
crRNA1379:3529-3551_FirstOrder_22,551.845202109769,591.388167433719,538.28721390408,688.970794155965,631.341315581559,490.814133043098
crRNA1379:3529-3551_FirstOrder_23,357.622036529817,323.806431939619,298.952229950181,275.220299278573,396.935303493295,410.957147722978
crRNA1607:4052-4074_FirstOrder_01,531.322000106758,525.545662040365,573.877039527794,537.926805233627,523.558439294225,573.748668686601
crRNA1607:4052-4074_FirstOrder_02,520.552642605781,521.695610320129,514.46522295349,553.412326063183,449.262499329896,373.163463724058
crRNA1607:4052-4074_FirstOrder_03,552.549435540792,481.994842849494,427.717186779757,498.57473303126,401.622792851401,377.134700271118
crRNA1607:4052-4074_FirstOrder_04,407.972984962424,443.421653551955,474.289310455348,421.009770001547,426.510626654131,451.18942043132
crRNA1607:4052-4074_FirstOrder_05,554.388768305824,506.233846559884,435.150258391772,589.596958393806,519.015440184894,446.382391274705
crRNA1607:4052-4074_FirstOrder_06,643.055252036246,648.654672986888,610.737538388397,625.688215623114,672.477141791221,619.687632972022
crRNA1607:4052-4074_FirstOrder_07,540.309068918264,540.215251115592,582.953200108413,531.37520838676,465.214510280741,545.549450600366
crRNA1607:4052-4074_FirstOrder_08,518.008740695569,506.103493065498,625.941888988519,609.857591271101,522.985790268,520.715157330734
crRNA1607:4052-4074_FirstOrder_09,650.419166165602,607.398674015185,522.988734547912,662.032747178979,558.727920086803,490.229823648413
crRNA1607:4052-4074_FirstOrder_10,506.899891952443,480.121168891339,483.386728208954,538.799057163533,478.478494803408,499.958130200611
crRNA1607:4052-4074_FirstOrder_11,480.600728712166,527.228814783747,624.264207519147,530.912949859862,491.160003255875,536.561220075143
crRNA1607:4052-4074_FirstOrder_12,509.795788660909,549.3744280471,588.553358307134,547.698495438624,540.244667716267,497.28137289853
crRNA1607:4052-4074_FirstOrder_13,459.198764546166,468.265575986326,502.854918160065,453.729804544471,470.750044714872,515.393841507969
crRNA1607:4052-4074_FirstOrder_14,486.700911527524,440.0967308934,393.398257151123,410.250862585825,377.327047139142,455.940805974256
crRNA1607:4052-4074_FirstOrder_15,488.57429194897,489.274890474113,418.687920664098,457.723205602567,574.018901704011,540.359129350119
crRNA1607:4052-4074_FirstOrder_16,484.927609523558,456.315534309873,496.053024932783,483.944623087902,529.765980342106,555.373805245803
crRNA1607:4052-4074_FirstOrder_17,472.440038648769,465.113123798372,436.097579399392,430.316792063791,488.19642638972,544.567434537615
crRNA1607:4052-4074_FirstOrder_18,432.6523610029,381.70942919954,370.870516638259,366.882888357435,359.9449602825,402.020303811978
crRNA1607:4052-4074_FirstOrder_19,487.900733140468,462.742151373228,449.892425120449,408.781903499854,467.044427949889,432.206999841965
crRNA1607:4052-4074_FirstOrder_20,555.157059497261,487.999376621894,447.604134182548,464.3691501904,573.78176439779,594.903200902424
crRNA1607:4052-4074_FirstOrder_21,400.468000765218,400.483800017539,426.450828896407,341.459147943132,431.496078822287,408.528528123157
crRNA1607:4052-4074_FirstOrder_22,380.113733920058,380.629321667227,357.760347614034,345.718461974594,420.022433452541,388.706991432816
crRNA1607:4052-4074_FirstOrder_23,407.354285527514,398.760342173257,454.106794501679,500.163249130355,398.955910282405,355.234227986193
crRNA1651:4195-4217_FirstOrder_01,449.498848645853,456.934092914139,386.697414400612,379.579242378585,449.876338168062,504.525468714636
crRNA1651:4195-4217_FirstOrder_02,314.68663162418,305.563976608462,270.180425215173,285.79989662039,288.552500311046,350.888923226283
crRNA1651:4195-4217_FirstOrder_03,490.699740631641,486.676281859662,491.180227659914,492.538667574852,503.603104379651,597.814944657758
crRNA1651:4195-4217_FirstOrder_04,326.720193826577,325.73158289388,271.10849143091,301.845105992446,359.233356720805,354.51262352999
crRNA1651:4195-4217_FirstOrder_05,334.402533931413,277.193141803717,283.022387331809,296.424563487384,266.718776537251,332.980730830492
crRNA1651:4195-4217_FirstOrder_06,350.212416533076,330.534203767724,419.85911716758,359.049921933584,377.585483952035,428.73068367528
crRNA1651:4195-4217_FirstOrder_07,171.147246499375,131.72722720512,117.410892450966,121.132791251121,104.599531247261,151.302988473228
crRNA1651:4195-4217_FirstOrder_08,365.656946436006,359.091507262345,361.424846222809,404.488201781789,422.24161903739,376.005830065452
crRNA1651:4195-4217_FirstOrder_09,446.568265340889,417.632836775915,414.543996044068,420.660913357777,379.069089921045,405.263079370085
crRNA1651:4195-4217_FirstOrder_10,538.097018848034,589.068395636957,513.266212775925,562.755210495909,637.311375135843,538.474064449022
crRNA1651:4195-4217_FirstOrder_11,292.942171852179,211.479692268586,257.55995299095,286.288392847745,318.814609194649,283.608407252169
crRNA1651:4195-4217_FirstOrder_12,400.19427786885,482.827667944022,405.628227522515,398.168416613669,449.01792422542,475.037059310475
crRNA1651:4195-4217_FirstOrder_13,145.012983343273,111.355390224064,117.159863153531,123.773231174491,135.31086998993,135.579645004909
crRNA1651:4195-4217_FirstOrder_14,390.922633957572,347.904817864411,370.663829099492,382.823644114508,379.364599104098,364.864443779893
crRNA1651:4195-4217_FirstOrder_15,533.293732002337,474.24209088965,429.066044974235,460.348061814413,513.402060358223,548.218555497137
crRNA1651:4195-4217_FirstOrder_16,377.848562604745,413.383092083446,401.595134309902,348.324871362845,361.078782619626,338.646085398084
crRNA1651:4195-4217_FirstOrder_17,241.675155613497,197.270649561809,219.87278070603,227.967101282406,178.183601746081,213.149975697637
crRNA1651:4195-4217_FirstOrder_18,422.943299166669,367.250418000642,412.708953234385,392.773960348319,366.239165428951,376.356039772403
crRNA1651:4195-4217_FirstOrder_19,381.951387411678,335.35830813473,323.316998243707,337.642532032349,363.079283949331,379.880627813375
crRNA1651:4195-4217_FirstOrder_20,212.630274653419,188.865538697961,227.493217971679,228.126227834539,253.552490402533,264.299265057952
crRNA1651:4195-4217_FirstOrder_21,215.355512358124,218.34481009071,234.142048033898,242.672170930313,171.433662909804,150.128495579938
crRNA1651:4195-4217_FirstOrder_22,368.9819541457,369.658081766884,438.150839324715,376.023140892609,388.767565333165,473.832570035037
crRNA1651:4195-4217_FirstOrder_23,216.710344174781,208.171868161092,249.964309253319,206.784071478903,226.26026530856,281.330582580976
crRNA1679:4251-4273_FirstOrder_01,435.373595888089,434.688741356156,362.018352130139,429.574219901701,467.985708833635,384.128951576732
crRNA1679:4251-4273_FirstOrder_02,397.138336937378,397.528558751894,434.560466048982,429.799727886578,420.185865187556,368.764385266873
crRNA1679:4251-4273_FirstOrder_03,442.354172203387,345.705245760781,354.799927028657,391.161828943372,432.721341980215,411.928776614461
crRNA1679:4251-4273_FirstOrder_04,351.64473156701,375.676450795604,387.011447891858,319.403083478936,392.302324680153,445.931095821773
crRNA1679:4251-4273_FirstOrder_05,533.255587563012,463.853790451977,409.106749414507,482.585669783429,486.439701528632,482.372861473431
crRNA1679:4251-4273_FirstOrder_06,523.176024292997,503.574668764856,550.28523491043,468.008398351322,573.768066848541,556.385976320115
crRNA1679:4251-4273_FirstOrder_07,559.767072645131,609.47381011811,601.490253053015,532.164504655544,590.273496683369,672.345315047887
crRNA1679:4251-4273_FirstOrder_08,461.130859219172,557.712387378951,777.306867538526,585.950045592886,535.428087227203,612.332836672044
crRNA1679:4251-4273_FirstOrder_09,548.814595502301,494.098629429688,460.076665947777,558.89439422061,562.900362940968,514.971836694903
crRNA1679:4251-4273_FirstOrder_10,450.679923889187,515.635176302529,439.506190896143,398.384044956005,510.087325757502,545.320369881417
crRNA1679:4251-4273_FirstOrder_11,367.0257842676,385.556574727477,429.869656069115,355.710061751295,362.875750021316,474.545564647667
crRNA1679:4251-4273_FirstOrder_12,301.865262772998,365.860674653263,326.736143589025,396.840351846498,361.954938836329,315.996739952047
crRNA1679:4251-4273_FirstOrder_13,512.922303875671,469.539353314931,482.118798560587,488.086771267026,483.629129170007,540.013453282858
crRNA1679:4251-4273_FirstOrder_14,587.164421815384,469.595383339544,514.817085527755,505.519855446046,575.093244911207,603.407023216697
crRNA1679:4251-4273_FirstOrder_15,596.315523892042,565.33348242328,474.822343568066,519.171471865362,571.136927335483,554.572116594799
crRNA1679:4251-4273_FirstOrder_16,428.326530584437,429.653842501929,374.142130730749,397.532015806158,412.373563039826,480.827973133786
crRNA1679:4251-4273_FirstOrder_17,546.542161000969,534.638488293118,521.214761177913,599.649322030171,639.154030921811,590.928589501294
crRNA1679:4251-4273_FirstOrder_18,462.69006330086,420.536612910739,400.124282684805,430.020920946396,387.891846059679,463.854985408424
crRNA1679:4251-4273_FirstOrder_19,534.562382265904,539.440244328226,480.072556451956,480.920566548022,439.705578810431,435.921030618686
crRNA1679:4251-4273_FirstOrder_20,434.950945252528,382.461923616482,342.254484665332,352.213233919534,349.020267280844,407.16798286718
crRNA1679:4251-4273_FirstOrder_21,552.490671365918,483.212183339211,431.748857659231,457.300075360376,571.213745750317,577.478896447583
crRNA1679:4251-4273_FirstOrder_22,423.324660571091,428.287276008667,400.691525256068,431.106799058732,472.405764418919,428.934731346998
crRNA1679:4251-4273_FirstOrder_23,328.102903914571,339.911492021795,344.581523802113,295.534408557422,327.415970621977,365.920640672838
crRNA1738:4390-4412_FirstOrder_01,395.770102594671,373.463858427879,383.21550915382,359.832225504354,401.461279179398,401.086704960545
crRNA1738:4390-4412_FirstOrder_02,445.980003669338,461.6077283486,446.145525243627,390.408457505295,434.73121171573,429.209856311576
crRNA1738:4390-4412_FirstOrder_03,453.80356277408,435.296997085102,472.884182380281,414.747309161311,415.537494583141,446.457410958391
crRNA1738:4390-4412_FirstOrder_04,406.755248190445,388.086919012678,400.2393191664,500.612568543599,452.867405871038,388.229440521813
crRNA1738:4390-4412_FirstOrder_05,374.948271897656,329.593704961573,380.509947411108,384.516825478016,376.5963338789,374.965304404083
crRNA1738:4390-4412_FirstOrder_06,489.454696165674,501.183832968631,504.427170140853,517.372236701043,589.650554028378,565.92286525121
crRNA1738:4390-4412_FirstOrder_07,549.488063680077,510.410564898284,453.176962446625,485.597564306831,564.352465468348,608.229094437248
crRNA1738:4390-4412_FirstOrder_08,449.209219792153,496.060817660236,399.995473015222,457.952216891594,580.119873294594,488.591753480116
crRNA1738:4390-4412_FirstOrder_09,444.421303396322,401.344943353737,434.147792426102,468.774659949236,449.71110761263,410.166495027047
crRNA1738:4390-4412_FirstOrder_10,322.565260799493,284.190253239577,302.892972137175,260.447475750131,281.286448771784,265.480270130045
crRNA1738:4390-4412_FirstOrder_11,325.54015816668,289.054428546679,295.447756727893,256.931659557064,299.987469634995,334.246494496495
crRNA1738:4390-4412_FirstOrder_12,438.560509449726,420.143424022974,388.898484169959,403.25455781099,434.372544593909,442.924642478213
crRNA1738:4390-4412_FirstOrder_13,364.776826492515,403.677354288197,371.249740951003,347.696880700505,375.972572815327,374.2004615584
crRNA1738:4390-4412_FirstOrder_14,237.401378412437,211.170239937178,210.816389348124,192.035759364322,231.92844716405,277.047886363273
crRNA1738:4390-4412_FirstOrder_15,320.675040176447,355.040601402726,429.271454530288,337.117575429123,359.896484086855,393.398310518732
crRNA1738:4390-4412_FirstOrder_16,522.473166930146,517.810723671743,462.000515195265,458.62384274932,646.081457731381,551.721873018634
crRNA1738:4390-4412_FirstOrder_17,420.868116357274,420.689593190694,469.822855565969,450.613895076871,504.465328026008,438.60808576912
crRNA1738:4390-4412_FirstOrder_18,489.98704655577,516.020249156785,409.294080045345,430.202182532148,501.665487386637,545.519274717061
crRNA1738:4390-4412_FirstOrder_19,391.030754303032,373.954005927233,353.805935705924,352.434407615842,319.21514122243,340.578145939251
crRNA1738:4390-4412_FirstOrder_20,140.051339980839,116.65078399847,147.353251061543,119.458696435501,96.8410207122624,150.480492204342
crRNA1738:4390-4412_FirstOrder_21,407.456986215144,374.726499267561,371.89553499133,356.369507409075,431.736999491061,397.416512740727
crRNA1738:4390-4412_FirstOrder_22,440.620937867913,431.084538324268,467.161012555498,387.643745171569,362.378146127377,439.249228159843
crRNA1738:4390-4412_FirstOrder_23,549.088817083255,476.977079172185,422.887185803923,550.219683640978,573.251180581575,572.340592821994
crRNA1824:4588-4610_FirstOrder_01,229.522023398801,195.039114830703,186.02257165422,184.681879449868,195.88613394825,234.131134555718
crRNA1824:4588-4610_FirstOrder_02,422.844936231407,396.407164420305,374.565510703425,400.203341680989,399.691408827265,468.414105565459
crRNA1824:4588-4610_FirstOrder_03,236.620571056352,208.21979084871,211.490777974566,224.233073212203,195.381320431849,240.966262413802
crRNA1824:4588-4610_FirstOrder_04,365.645222300682,345.028826077265,329.519694873811,328.7044976805,287.889187167556,297.368127948232
crRNA1824:4588-4610_FirstOrder_05,498.597245361163,481.971479794597,475.935240696455,469.438065622343,526.899574618292,560.664553496709
crRNA1824:4588-4610_FirstOrder_06,152.376624123996,133.006790977873,114.097748392318,103.916383027408,115.363878441933,141.353241907405
crRNA1824:4588-4610_FirstOrder_07,398.052611086185,359.259243920794,376.739038837552,395.655082472021,390.199947904051,392.479830123285
crRNA1824:4588-4610_FirstOrder_08,478.423948746871,499.551298094209,465.945970118936,510.640130583357,461.922442151625,488.362536007586
crRNA1824:4588-4610_FirstOrder_09,505.877577900899,453.249378136086,395.216219382758,460.671776931682,446.027069790093,504.373986987135
crRNA1824:4588-4610_FirstOrder_10,589.710421800584,578.558381998571,503.07372609107,543.059610272135,594.922515394637,566.85294044443
crRNA1824:4588-4610_FirstOrder_11,420.528818548741,441.528384944599,420.031048155153,365.053269474788,371.998165098003,422.615334353074
crRNA1824:4588-4610_FirstOrder_12,444.473102827079,496.924219097578,475.233534392182,407.93082930301,483.939425557185,467.388252186942
crRNA1824:4588-4610_FirstOrder_13,357.052973306393,316.119052057657,397.489490486878,355.162411483676,321.422174996276,352.7472524872
crRNA1824:4588-4610_FirstOrder_14,267.378402201066,299.318709148117,279.546506914539,316.361053495551,316.593941487436,339.52107583151
crRNA1824:4588-4610_FirstOrder_15,167.419504250977,139.432464515051,138.634490316948,135.817797887906,134.447482432925,149.307089035802
crRNA1824:4588-4610_FirstOrder_16,399.220372383438,359.524872623958,281.423121014455,358.253159812893,411.352891442056,361.379291400276
crRNA1824:4588-4610_FirstOrder_17,299.311976399344,355.699029434593,332.354031691613,295.11042881281,378.295300976259,403.955452800815
crRNA1824:4588-4610_FirstOrder_18,217.548967556001,200.441914670246,228.99235063943,202.33587988041,183.182392751442,201.457710981414
crRNA1824:4588-4610_FirstOrder_19,337.16412860019,297.549658863538,260.637417503147,279.273146719581,281.138724191646,338.880450931885
crRNA1824:4588-4610_FirstOrder_20,335.375303804576,339.935016589665,343.110279411345,325.153839483669,316.996572137596,377.244468747442
crRNA1824:4588-4610_FirstOrder_21,242.331731678648,259.910104982877,260.205915659624,273.230709175791,275.283832136651,266.101043936297
crRNA1824:4588-4610_FirstOrder_23,407.48447524057,352.714916164403,376.458318616915,284.680265433789,325.221874114607,398.928769881973
crRNA1856:4672-4694_FirstOrder_01,377.444056767918,443.584913954002,432.326929796863,459.380848961954,464.36152804427,369.021844561762
crRNA1856:4672-4694_FirstOrder_02,577.278114742968,593.518684876243,532.838032983775,679.834197369168,648.569572509241,590.469898363052
crRNA1856:4672-4694_FirstOrder_03,516.627128852323,533.141183474086,538.468783677861,538.183245460363,523.900200319437,522.0650872002
crRNA1856:4672-4694_FirstOrder_04,369.120145939959,416.001467349463,444.307377945552,420.2901249371,485.47774903453,414.33140907288
crRNA1856:4672-4694_FirstOrder_05,567.162902276131,609.918724290342,654.762935812588,555.105183393362,598.914935509748,606.329661254981
crRNA1856:4672-4694_FirstOrder_06,478.704279169994,494.435578067359,607.440348908462,498.137334215863,490.435911546354,504.142568908266
crRNA1856:4672-4694_FirstOrder_07,584.727816753115,683.105531586249,619.800678115236,668.233260708077,662.30236446773,486.398971974521
crRNA1856:4672-4694_FirstOrder_08,328.30051996285,352.736764108763,297.408546605361,379.465733550579,355.370397588783,335.614019833257
crRNA1856:4672-4694_FirstOrder_09,517.877851288898,586.202262407384,573.577963296591,636.01504723334,579.792811596882,531.448792106172
crRNA1856:4672-4694_FirstOrder_10,758.411725169402,782.372337030832,776.716265603174,782.775390492306,674.798893998848,707.277401883398
crRNA1856:4672-4694_FirstOrder_11,587.708226311206,716.388178452239,731.272530183231,669.326272227457,664.54478151168,590.437504703254
crRNA1856:4672-4694_FirstOrder_12,469.780264117375,501.000812093448,717.912751408775,553.769907849663,479.108230298751,515.569025662254
crRNA1856:4672-4694_FirstOrder_13,593.16274658315,621.889566377517,546.965819967715,657.808969925396,609.004166724729,615.300439555048
crRNA1856:4672-4694_FirstOrder_14,633.845544623751,625.260057993262,599.626955293926,643.041091816502,637.381305909452,587.821448249389
crRNA1856:4672-4694_FirstOrder_15,478.332521463108,534.940181004044,500.381461242068,439.751705163315,582.346539376994,557.858046363835
crRNA1856:4672-4694_FirstOrder_16,660.983362861236,729.094486890012,633.851312445316,606.696594699856,705.130268507965,686.940266685058
crRNA1856:4672-4694_FirstOrder_17,452.570744739589,472.994533498911,429.61552448859,462.784469121091,491.444685217447,518.770842854805
crRNA1856:4672-4694_FirstOrder_18,432.720100016294,493.557044042845,497.376984334742,472.553401928133,551.56796364057,509.331010519462
crRNA1856:4672-4694_FirstOrder_19,703.808428666576,672.107628385215,638.169773693427,592.782056239177,605.094183556923,610.8454680726
crRNA1856:4672-4694_FirstOrder_20,476.277124218791,527.37098424169,434.360128975943,426.727158255561,560.246753271244,490.104356873928
crRNA1856:4672-4694_FirstOrder_21,409.581205819976,452.869112346855,502.133211039892,502.574495481064,443.90481968063,392.810097286464
crRNA1856:4672-4694_FirstOrder_22,501.589465674039,461.715831876027,464.849534565231,482.709080972478,458.609229351113,469.392930906941
crRNA1856:4672-4694_FirstOrder_23,488.173610803865,536.455699879997,527.499324247428,461.982792612473,574.228052472251,548.174463575896
crRNA1994:4992-5014_FirstOrder_01,101.176323281996,70.7433585649881,94.9871558381726,78.8860020700389,70.028862157393,96.5791946121545
crRNA1994:4992-5014_FirstOrder_02,164.678068405311,124.407179523995,120.353793527,158.958172095806,165.81082250284,187.420845796765
crRNA1994:4992-5014_FirstOrder_03,187.022207942692,148.447176879791,172.118107713995,157.663052814028,144.502440154711,193.149831592781
crRNA1994:4992-5014_FirstOrder_04,263.740258146936,268.01969809368,257.843031876868,255.924905741435,251.448307685427,272.038320732177
crRNA1994:4992-5014_FirstOrder_05,121.040019707807,120.524966325704,157.844150243644,140.104632383397,137.530440493952,154.378610658877
crRNA1994:4992-5014_FirstOrder_06,176.117993821599,144.036223655177,133.853467148134,155.363053846187,154.125596262844,187.959478594072
crRNA1994:4992-5014_FirstOrder_08,251.225129412326,232.605962388545,170.031887544348,184.531946232577,233.198808918393,231.214065863525
crRNA1994:4992-5014_FirstOrder_10,297.927287365874,277.499971482264,245.346418448947,295.260086974212,298.990247091056,290.829977173274
crRNA1994:4992-5014_FirstOrder_11,311.669230905855,264.383131978787,241.896365679853,304.583324647478,310.921784116849,338.893784713624
crRNA1994:4992-5014_FirstOrder_12,74.5858671557955,76.5409540648769,91.0374993921489,89.6559080187257,58.2250735405985,51.1699570183258
crRNA1994:4992-5014_FirstOrder_13,263.500125909779,313.114116033423,315.694272185648,308.582690530595,349.198915880812,313.423033551483
crRNA1994:4992-5014_FirstOrder_14,126.326889990103,110.639056546176,107.070288970673,90.138011340561,83.4292516076443,116.965237141845
crRNA1994:4992-5014_FirstOrder_15,321.819584091223,286.008463626889,245.091620177695,301.331084707826,316.442203616353,269.52633570352
crRNA1994:4992-5014_FirstOrder_16,368.89804478057,367.938119077282,350.856253900655,347.173354986685,332.767549505878,338.28880793656
crRNA1994:4992-5014_FirstOrder_17,125.729881486499,101.102454807437,169.287192912625,150.324486208051,109.998534630428,142.361218217345
crRNA1994:4992-5014_FirstOrder_19,144.954868380688,123.664669944415,109.098796666372,122.406985899228,133.169934352819,164.653302155199
crRNA1994:4992-5014_FirstOrder_20,117.05142373076,102.505047767339,88.0947697574757,85.7211561072387,113.479192663684,118.714850107575
crRNA1994:4992-5014_FirstOrder_22,398.613102565691,318.612985864322,280.584897054765,258.847112872343,308.412295884351,393.414120995776
crRNA1994:4992-5014_FirstOrder_23,287.109507281507,303.565635890714,270.613260253033,254.413382270967,203.619140461026,209.53017194403
crRNA0015:62-84_randomDouble_006,528.183926335258,499.8848622555,458.473336153479,509.59885814971,593.240584202719,579.028993647424
crRNA0015:62-84_randomDouble_007,499.353782676416,532.577547915555,612.411929225323,536.120996298523,569.809068740337,601.772624303194
crRNA0015:62-84_randomDouble_011,554.02035533723,499.844465949586,471.150373871772,457.1280257617,590.484313113311,660.289961048458
crRNA0015:62-84_randomDouble_020,548.953337724752,550.446554299717,601.953563223364,545.99848582022,620.362422406912,596.512775868332
crRNA0015:62-84_randomDouble_023,454.751438313721,542.443357437768,512.154240373259,429.550900849778,649.894146311327,578.482647534977
crRNA0015:62-84_randomDouble_031,725.390445907898,637.008758778171,631.687041331686,681.625636950737,642.177662457785,679.929556954507
crRNA0015:62-84_randomDouble_034,418.732707161628,395.344979620971,395.716244532104,413.984842801149,434.077962745432,444.768142518021
crRNA0015:62-84_randomDouble_039,473.848064930447,506.973602224815,572.442245434326,541.544360572566,632.216047016552,624.486056000487
crRNA0015:62-84_randomDouble_043,449.166857872428,422.812979258817,500.68954332139,499.934699441842,558.317896129849,504.742775854464
crRNA0015:62-84_randomDouble_054,493.121378384279,510.292486525997,562.247645648441,536.160220048755,528.116745830434,555.069636122943
crRNA0015:62-84_randomDouble_055,518.329716802344,520.201308628767,500.165812489813,472.135515190079,517.647704449725,589.121594849747
crRNA0015:62-84_randomDouble_056,587.93605824972,390.339559860349,584.29648522288,418.031990683921,465.421371006541,486.772408037904
crRNA0015:62-84_randomDouble_059,518.218633420862,505.766455829337,511.202989483783,496.842593878683,532.336788199761,478.453723860032
crRNA0015:62-84_randomDouble_061,551.163305051848,526.663495429291,458.442193499018,580.711876221461,624.804760850209,570.169433456806
crRNA0015:62-84_randomDouble_066,413.895817363934,339.232128186771,300.032598779121,388.697037835028,400.739514326933,432.935173014638
crRNA0015:62-84_randomDouble_069,579.661555148482,446.678962299182,495.609847541745,498.433662950958,422.893396388503,533.909635683499
crRNA0015:62-84_randomDouble_078,661.835995956136,698.846367487827,685.576701253872,579.169967139572,769.766836770066,661.155036030651
crRNA0015:62-84_randomDouble_082,688.112142089544,668.858657577658,616.279576866696,643.354211446814,734.009215176479,690.747948974423
crRNA0015:62-84_randomDouble_085,573.698115775347,590.607610471365,511.474665224641,537.592202853817,615.55864787326,583.958268373217
crRNA0015:62-84_randomDouble_091,608.605586043614,606.839845506912,715.85102274931,617.146239481943,646.373397182126,761.155794416157
crRNA0015:62-84_randomDouble_095,250.514285776615,253.119237462002,234.99811415093,226.064556823913,301.446496686767,316.606893274418
crRNA0015:62-84_randomDouble_107,573.112249331024,475.285785030769,460.720784523224,519.061177799546,584.519519730291,574.790652351707
crRNA0015:62-84_randomDouble_108,499.174813272305,395.017847141564,462.691612351859,480.095564507717,423.421485548211,490.674051026999
crRNA0015:62-84_randomDouble_113,419.13062629932,382.808979388459,349.963830842212,372.811794254384,405.966222408667,415.567519367726
crRNA0015:62-84_randomDouble_115,462.659331899918,396.153081928732,398.69160225696,346.025266456524,375.905354341772,456.152257453419
crRNA0015:62-84_randomDouble_118,585.913387611567,658.406598424739,675.792385919233,639.549297039056,606.367306601728,588.006174441435
crRNA0015:62-84_randomDouble_123,525.556227544511,569.344593972669,493.148252806614,531.707150520821,586.227896754688,510.309738578672
crRNA0015:62-84_randomDouble_126,521.055497144654,534.497222433966,545.96689834963,539.071913029382,585.637301339637,541.022046399249
crRNA0015:62-84_randomDouble_128,586.555466865359,614.007444748729,689.167238966114,597.086582729158,636.136082338821,678.49607567599
crRNA0015:62-84_randomDouble_130,539.88936260584,597.998324690787,568.550536680474,619.81060619035,638.888982434321,599.887223855778
crRNA0015:62-84_randomDouble_132,633.359021176495,659.242349383975,710.982318159208,594.833812976743,663.013346082684,717.321596870007
crRNA0015:62-84_randomDouble_136,415.651444841401,424.139702217393,486.493504545484,486.598625572795,530.651954168875,508.558986595595
crRNA0015:62-84_randomDouble_137,500.468104398971,486.658570433934,535.239948108905,525.695933880368,610.746563216324,479.211084561437
crRNA0015:62-84_randomDouble_141,430.975028048366,467.316769584969,348.183056014555,370.832408930103,463.302474351656,422.114458532439
crRNA0015:62-84_randomDouble_146,409.671855497195,440.400338149749,502.690314528068,424.007568128363,479.573901311299,518.940785218231
crRNA0015:62-84_randomDouble_148,845.268091804334,814.530971473227,859.250954488414,732.906494504979,763.720889478884,768.333426846563
crRNA0015:62-84_randomDouble_153,527.037982890897,618.073311364782,596.500419581763,580.391629600962,538.271305551385,572.367947086143
crRNA0015:62-84_randomDouble_155,527.572586213384,559.063284011852,574.232639581845,577.592528285129,509.32354762188,494.15988834432
crRNA0015:62-84_randomDouble_162,506.350168210779,545.424526538269,583.696426768171,519.06096966227,520.547592980954,526.254342567564
crRNA0015:62-84_randomDouble_164,239.547824065211,252.37926024406,270.12739175299,222.661924097583,291.891390899684,275.220171265301
crRNA0015:62-84_randomDouble_201,585.37095745604,661.025827777601,667.741811367122,686.343651877275,648.640406722715,706.722346686362
crRNA0015:62-84_randomDouble_211,470.261417797198,425.991995985789,421.975111088252,504.144668228734,486.826299330676,519.592678177315
crRNA0015:62-84_randomDouble_223,590.255310224009,606.804890434226,568.04609422318,608.172972624364,628.048303682012,552.442394041451
crRNA0015:62-84_randomDouble_227,505.367363083422,492.072345987584,399.351560830218,503.016686643002,573.769293314015,508.063355359922
crRNA0015:62-84_randomDouble_231,444.791087888167,439.335630321255,486.888886982896,505.444715440193,521.146185270751,474.580830137515
crRNA0015:62-84_randomDouble_233,337.207732637628,298.472413617579,315.826112546602,394.543837005676,379.726319116868,318.878294767796
crRNA0015:62-84_randomDouble_234,471.872791865684,446.598480479618,414.337379843527,421.00524256076,487.405466626243,481.189910369528
crRNA0015:62-84_randomDouble_236,500.608627377117,516.985648433477,527.759323855639,520.285931284651,494.406725978158,510.973742969822
crRNA0015:62-84_randomDouble_248,335.918604191239,317.564656237227,303.136223389179,380.76137185889,436.693954842378,372.431999639625
crRNA0015:62-84_randomDouble_252,436.132980608258,378.956369225454,398.963332046232,451.548249749657,388.118047526471,411.648381101777
crRNA0015:62-84_randomDouble_259,434.07085760977,442.630815531325,472.879280662727,466.50403181856,434.23853707055,469.802962212686
crRNA0015:62-84_randomDouble_263,593.22026660681,565.388922644193,591.607718326318,603.474726020407,639.251923421537,582.949881072681
crRNA0015:62-84_randomDouble_264,620.628136220558,560.376949930901,562.203719454838,575.072157300356,547.174247494656,572.650332687062
crRNA0015:62-84_randomDouble_278,598.191687847942,680.424627920084,648.091457836016,567.54530585588,726.709623985018,749.055943224798
crRNA0015:62-84_randomDouble_290,598.073604066413,534.571424134292,494.674041060988,621.992912050789,615.690719968463,582.976992413848
crRNA0015:62-84_randomDouble_294,626.733976741831,626.661478586192,696.956531021808,609.256872363108,645.069703727789,663.509724920636
crRNA0015:62-84_randomDouble_304,557.132307136861,528.576835972762,499.932833928385,447.627949831684,564.897820685747,579.610925667645
crRNA0015:62-84_randomDouble_306,645.916511919404,637.691334749084,702.525037260916,654.958199099034,691.580647551359,696.20702730737
