SC1_BIN1,SC1_BIN2,SC1_BIN3,SC1_BIN4,SC1_Input,SC2_BIN1,SC2_BIN2,SC2_BIN3,SC2_BIN4,SC2_Input,SC3_BIN1,SC3_BIN2,SC3_BIN3,SC3_BIN4,SC3_Input
crRNA262:441-467_FirstOrder_22,155.276728129409,165.132827271248,115.955750240935,143.784312575129,125.28244444548,212.749266148907,142.819291877921,153.768405698295,102.128449094431,141.665233232355,167.236965477162,115.582160300027,97.0485146992795,111.605429853641,158.865990532538
crRNA262:441-467_FirstOrder_23,163.635924001496,146.566733652968,135.984070679582,126.065008339817,102.389303429845,191.325931851532,188.632255568194,166.618688106617,105.601808639098,163.117008055904,210.823050728416,153.942227844234,112.229559852677,117.060682978555,155.834239708638
crRNA262:441-467_FirstOrder_24,165.89259596932,121.948291006368,82.4502603445656,68.7735349203366,110.402031093274,191.856881201168,91.2669070559005,93.6512667837735,82.1395933392061,100.387239300268,224.168520515397,50.4242975979456,122.665165957193,40.9546054886197,99.5473715829933
crRNA262:441-467_FirstOrder_25,112.518486825269,60.1416253995508,75.5061171603567,56.2937564834946,72.736572637451,130.31079510546,63.3350194299112,78.0403468420707,54.5346724251055,67.864655189838,92.4832011803007,61.9790620077468,53.2021567881172,47.5768744336945,110.143916200364
crRNA262:441-467_FirstOrder_26,306.360919315191,85.6622227394851,118.613050590327,70.9386197278971,135.859551734138,312.940898660396,70.638782527192,83.8077107330537,100.501899811468,129.5005445173,222.830599936134,69.8477966648893,57.9764455004616,164.774472797592,177.656133707351
crRNA262:441-467_FirstOrder_27,175.961810170916,96.7472954839413,120.214036006061,67.4925959248401,214.67240820626,222.98363034158,87.309972137674,338.986915147283,68.1238507693998,126.669948252339,252.551758737006,130.667927891804,111.882780452644,130.842045148437,157.574001530836
crRNA263:443-469,184.605803736141,107.302380569079,114.382087965845,126.484519011563,163.700935172938,152.325391519383,138.021215474458,74.8608511035384,110.33426281241,129.342915489199,130.043092594778,125.839408924797,159.000294743852,101.05263887184,128.08122678254
crRNA264:447-473,167.162470789034,152.766832597052,213.152913585079,114.500622750902,190.657980559108,180.727338185752,178.288279620371,144.791955491649,97.8483186594965,152.748847609757,228.415416352588,185.384383721306,121.507976991937,114.601949253852,179.065610084799
crRNA265:448-474,194.731885768667,197.918142623531,294.866548235859,202.354047946074,209.392970861646,216.89907383584,263.092924926772,179.213738457174,218.91179183045,219.73326094853,178.382393300036,210.700798340788,208.771252391588,235.735419324755,209.828158729834
crRNA266:450-476,1799.56167004022,198.299031009438,172.218763564289,116.046554497126,192.662524954212,230.097806307412,471.416877086379,1870.89812697415,862.623809634851,2434.49409779351,368.769622782517,200.827634650507,121.864287472164,167.752068713681,206.94844661399
crRNA267:451-477,177.237384473756,96.4590050523535,55.6965665059607,83.5108256949131,107.243783149324,162.944822053806,81.5071846546368,66.0134712551361,82.3691996623028,76.0602233111067,190.455655790028,88.7127154882735,74.6855030626848,92.342751998289,87.1050100439669
crRNA268:452-478,258.769769298235,105.21250440453,123.071378401528,116.364540271147,148.406739996904,273.728439345682,143.647288601577,77.6158288423598,120.214778395745,148.953518507186,243.191791909842,105.446539611171,97.1109792122742,96.8551407505592,137.773692043433
crRNA269:454-480,301.402018491012,219.87232511132,147.934757055305,189.253204431404,159.210374657719,277.70448255491,146.570874913911,204.588633566209,182.509183063131,202.313037081314,251.970930903481,187.663771058894,158.312916939177,143.395827643401,253.294300617955
crRNA269:454-480_FirstOrder_01,436.742243876547,171.59680162648,139.861003373321,84.8785062234919,189.047344097952,427.23220220773,122.261577583797,126.947139754352,113.244940139046,210.836358758755,259.290946972254,930.123759976895,98.6729906605366,290.582310731646,169.880087084584
crRNA269:454-480_FirstOrder_02,211.321989816906,79.8678610914565,122.850462714903,115.257892465013,162.290168519091,277.943822965642,88.2594568594905,97.5607021359286,457.0443277917,132.563120864887,193.68270517136,77.1093036430881,125.899217932478,79.3687079384906,169.508659089835
crRNA269:454-480_FirstOrder_03,115.052141645534,70.5116976316597,705.87505396397,45.282691272254,187.078335575164,170.818423878478,123.613335448903,72.1297418911473,97.4013851645816,113.413139650854,278.16590703532,68.1896765813468,71.4665924622323,87.5335852047533,1252.68626717634
crRNA269:454-480_FirstOrder_04,232.199734954989,94.0786446655328,138.613580000743,103.987091903982,133.117568262111,175.115250760152,125.034463623464,159.664937605248,111.659786882322,126.317055295546,197.801883154905,133.574433321061,94.6171693722687,99.1534550957869,166.797352927244
crRNA269:454-480_FirstOrder_05,154.389307173269,106.145883933299,90.555668498781,553.480628590566,299.644222737225,228.901630161638,133.619482128811,104.753676856742,79.4868418715144,135.98116871727,200.988184039282,446.384621995428,90.6776119804438,71.0511588984914,137.028876082414
crRNA269:454-480_FirstOrder_06,428.090463951249,256.700083332916,207.382226950319,273.930655950763,283.638343635697,394.840149093954,223.940699189,294.818303843677,257.942340701904,241.57644824527,385.818862525272,252.268780136738,231.136333562161,248.747051882727,275.332936704978
crRNA269:454-480_FirstOrder_07,276.243705647317,123.192621229464,107.04847970003,83.619066111155,67.3259516442522,147.401525638845,6994.77456710578,61.4116147485799,88.4710665602631,104.259679956358,154.365841629148,147.594944673861,85.7766305194314,102.926683343288,109.942827287184
crRNA269:454-480_FirstOrder_08,238.422508881857,141.883084264558,130.823506006717,137.307316417886,239.476693831113,261.691219817673,149.993949258628,135.028930076414,160.079930740412,169.743545318588,282.401091662364,111.224359130938,125.786301842464,178.722440362652,167.438793874326
crRNA269:454-480_FirstOrder_09,355.762476298835,145.807145618798,222.672138453979,152.066701773655,236.746767388496,349.525292154952,148.898650575526,143.850632567929,168.779981395547,198.968529288604,344.861664996386,185.771630201681,122.209309736911,136.713459746014,228.592052963214
crRNA269:454-480_FirstOrder_10,308.976062616343,143.622749775279,171.782086344536,202.635096705622,213.51675073886,276.089925633246,110.85912586025,169.028626317765,138.370749296686,200.761560148782,309.85389047741,133.375017486563,111.589961133571,139.886552603238,162.570707867659
crRNA269:454-480_FirstOrder_11,391.314145541601,207.019995901814,226.759006195234,246.615556585129,205.574075472658,357.5780478103,178.003163726124,152.757493492177,255.257769831422,216.533766969828,395.491293409694,200.69505141265,198.867617302708,219.913626603285,267.063710775003
crRNA269:454-480_FirstOrder_12,398.730245487535,153.997283810208,157.737337015251,148.358531875458,133.616552711803,289.310219270138,173.190662410794,156.622589443938,115.70090988771,152.676454160326,218.621974586248,97.2142230841131,162.316460954907,153.555763783033,169.508431379116
crRNA269:454-480_FirstOrder_13,222.219587293351,164.105419040479,130.605417785408,133.898116793546,113.950353222579,212.860716453595,138.534408478223,130.999603755238,117.862026555625,144.038434529538,214.337077972144,136.712508408566,124.244339289725,159.589006101354,159.902997771194
crRNA269:454-480_FirstOrder_14,323.033441660306,311.30458044983,303.44997086781,190.509214903978,265.397923305568,322.348082181156,316.490208605962,164.350882534526,268.749558268024,286.904426914502,398.427724454331,240.714965357413,179.911205443619,240.354465095074,286.90186320876
crRNA269:454-480_FirstOrder_15,312.519629414943,197.976426335944,188.350301026243,123.413252192104,312.090019108629,334.878066426117,232.069823757922,211.709355846232,161.476634731894,190.871582398635,345.731974021916,132.062604951105,207.104797228998,167.431520880845,247.676686420682
crRNA269:454-480_FirstOrder_16,324.380599694058,200.832789978185,134.832963177588,156.242348221709,192.065161215496,291.759798653384,1156.43765273251,179.278342306628,176.205870978614,179.522552927315,277.598100643664,197.382504564897,136.891939691217,96.5541940899499,277.150715302028
crRNA269:454-480_FirstOrder_17,258.153869405217,248.913863310325,476.841135129353,364.291420472264,299.002983097053,292.346391849532,397.745673717195,421.051576079377,205.037436420405,290.745084892941,253.220580538571,1797.354360258,286.677245696961,302.250732175487,282.023783800218
crRNA269:454-480_FirstOrder_18,345.954939665033,200.225029392576,216.414612582262,150.109474523676,211.565122719267,324.034752746972,221.990700664223,178.949667434851,165.417189220164,222.626780136767,303.617963515416,195.737511599475,139.297214076302,212.598855341581,284.907481285199
crRNA269:454-480_FirstOrder_19,224.892262508599,115.051517334876,137.957074498126,2695.41571271872,160.273433923503,553.529402831535,120.004051185539,118.815276712331,1304.90104768378,168.972414111868,441.198952530714,110.618743444591,88.2044716328765,160.727451370934,201.008255659765
crRNA269:454-480_FirstOrder_20,334.965204279042,143.167208466571,119.511309893314,102.952115715759,233.914162991161,365.62198531072,97.212090724442,103.682814490386,100.899241087121,177.686869500378,365.226144366287,121.071247196787,102.54948905361,134.639087725771,173.75774792419
crRNA269:454-480_FirstOrder_21,128.303332854165,101.995858415241,116.597711280564,80.2362537366251,75.8960974143065,100.526157806378,109.989592057285,168.898612839461,89.4450312680737,92.6111634508344,135.070301968258,79.2022022865651,82.0480788308446,87.0291132441009,132.318216949051
crRNA269:454-480_FirstOrder_22,198.09308977483,166.950317897404,118.336438475062,107.403826363644,186.20286805243,239.855670242145,152.474760835596,111.23147092497,123.76373439381,152.359321683275,200.494033909648,150.193406949854,87.7478224987109,134.380693406243,170.748821874141
crRNA269:454-480_FirstOrder_23,200.228618362727,155.789185202074,108.725087290251,2679.15561825509,232.053411194725,2509.99871988259,149.400521060119,148.701988937365,147.239854894526,166.64516701854,253.230987238618,125.160161832675,128.823076599338,166.346785244347,214.795231331761
crRNA269:454-480_FirstOrder_24,197.49464327366,531.596110814791,134.802370656635,81.0641257797333,137.346577349241,240.824430103227,149.949696463823,132.229073020421,59.5505535130834,141.345767742252,259.224660993066,112.893489694689,94.61928053023,98.5172326829971,154.763014566162
crRNA269:454-480_FirstOrder_25,116.649664124246,84.3202454083741,81.4077497092839,61.4043662403924,94.373010239729,127.0035463242,97.5187319620388,63.8848930191208,84.1178716172642,84.5157913021091,118.270642975633,76.1588943232598,74.9408953734758,110.206722603701,85.0976522448185
crRNA269:454-480_FirstOrder_26,299.652233687696,225.130118659509,118.862172502879,124.675624533692,157.693353979599,214.582759191397,140.44575808251,128.755527303702,151.514657662599,2707.26242854762,174.31411877917,121.894269349043,148.673406463349,149.03281720189,309.215071826251
crRNA269:454-480_FirstOrder_27,486.560117435962,199.242436924564,145.812221219952,195.432532757907,235.569681786649,281.959284701064,159.485693563201,188.74660309673,210.083883247188,4525.10485509209,249.658895540451,572.400107485758,638.641209660296,165.242020647069,197.54776390817
crRNA270:455-481,204.569806914196,155.649893836792,281.88535718018,153.209299352269,164.40294769323,231.790820803444,235.814684827763,238.967632737345,123.188162070033,162.771539959723,164.160710375125,252.121205424051,163.694875661049,185.343885251745,199.285948349397
crRNA271:457-483,316.281418816645,178.392787261238,182.567404735674,170.460381777195,258.694421347688,313.861164190273,195.891695304251,203.643231511479,166.810314837406,172.467363623509,302.516608892609,198.977324692312,184.804111593435,140.279089545488,206.151405641093
crRNA271:457-483_consecDouble_01,241.999662157452,76.239449941947,71.3141770710175,60.346362057643,134.012618655645,206.372032272763,91.942825127811,52.5685672147998,51.1212053282651,138.401553546102,241.180980798617,92.7746617226264,56.3115958550916,63.6376751498832,129.128911049815
crRNA271:457-483_consecDouble_02,217.041449661666,137.910760563306,131.143598442734,119.835899710948,144.240650412511,220.846817173377,177.577869886453,129.922276672944,83.8853534822616,142.928090227795,222.710732605359,106.986961245529,118.502354704002,143.295945281219,151.603954979069
crRNA271:457-483_consecDouble_03,292.489062255795,149.919118971044,76.1151892324731,118.238363376144,149.222450734873,226.047402939532,130.77116906044,131.837637069747,105.589961239812,137.015463129072,729.619175163159,137.87179344743,121.873435191004,82.0737226117364,120.360459355581
crRNA271:457-483_consecDouble_04,286.924910047985,114.831201074998,67.6246772690736,75.1263824863447,136.136351018329,210.899602871739,97.5560356875962,52.7328144848214,62.4380354251401,128.482207450583,216.972114753267,75.5974098675736,50.3015311683081,80.0492890824949,129.655881926774
crRNA271:457-483_consecDouble_05,207.350839070891,108.199608582395,112.986718415388,94.6609919597668,127.490829652143,218.158006324888,143.057804614074,111.146987060187,90.1785213842395,139.126693701421,201.608723374686,118.22892928902,86.1010584904457,95.01409589755,111.015909267036
crRNA271:457-483_consecDouble_06,241.653773004755,103.79257330097,101.392576014678,51.7042353263045,144.831678240489,286.698774147126,97.3933934976954,75.5253046458159,83.5015949580143,140.744533452578,275.198431033129,55.6974378563998,100.115376819352,108.786164278915,133.632162331999
crRNA271:457-483_consecDouble_07,676.575257980687,191.560201859438,203.209504763888,124.139953167462,257.561937723692,380.932149210196,141.539215228871,108.969476094692,138.392474656211,3085.14156627667,586.090599413804,110.390877040847,107.474139903548,149.123698978345,322.911384413058
crRNA271:457-483_consecDouble_08,206.45630120246,224.755701489858,95.4682083537453,75.7447080112029,168.987404350017,2252.44466993892,103.771557621749,121.279388120683,74.1218467269704,111.205023423898,292.716971071837,78.0063368377948,174.883661754945,139.920969535843,109.017179303196
crRNA271:457-483_consecDouble_09,405.033623819408,134.522769042292,126.137502544541,90.9503657279189,207.274869629082,375.5109896404,93.0868019180326,97.9816999103927,86.858332297205,236.482217642058,337.40279206656,114.343880602595,87.5376375117998,72.2813258603085,213.726847306822
crRNA271:457-483_consecDouble_10,614.741212585905,206.141439259096,271.587242553888,116.718824397918,242.733670186998,618.295473772716,120.308668390584,289.252435329642,139.933289922701,307.25336224065,634.494008853262,141.018563131241,189.487855457804,186.318253754377,252.043242906402
crRNA271:457-483_consecDouble_11,711.528567539326,244.494807547549,182.150150537974,165.363460954353,355.599029066049,652.356097633328,272.301228218202,164.622613299664,247.246418211747,221.584166695447,551.257437769462,204.609014567747,168.969954232814,201.592946860947,777.178705683376
crRNA271:457-483_consecDouble_12,482.862593471816,231.352248322544,267.022613061428,193.231679909271,307.798687017731,498.944107854008,261.149216567207,126.977627164783,190.342730981619,272.205448092193,461.01311223046,203.584987430385,223.217727410429,154.253986908332,336.507854075174
crRNA271:457-483_consecDouble_13,308.031372630049,263.142207007659,244.845719806508,157.3370546025,213.742079805626,318.639780793632,200.26969916229,231.973503486582,181.742148117092,214.33366542313,292.306754788665,198.095190553589,127.019593416533,225.929642935194,254.536615037
crRNA271:457-483_consecDouble_14,339.380911568163,187.041569782416,199.456466377313,143.641976751554,159.870271942767,279.166717908759,197.619350437872,185.116249577133,157.250864140414,177.214384878816,257.464101960952,125.383792414999,173.938403742788,167.958753867842,230.624942671599
crRNA271:457-483_consecDouble_15,143.631840562656,171.297009149972,180.441432104439,201.990299840612,206.250732689017,155.375819338607,191.870530809258,216.000402830366,216.020480246168,179.695322971229,202.74203927033,158.062591345123,247.541463683718,230.706075971786,213.2766487943
crRNA271:457-483_consecDouble_16,243.898962949876,280.115574578571,274.355352479382,281.074889631753,274.580033092859,296.335333170411,338.776097620633,339.584569341271,242.973819320113,217.114999319252,225.573531221121,308.3710634441,235.31138908332,286.246790515079,447.937000489464
crRNA271:457-483_consecDouble_17,312.047863147841,427.622165036211,304.772134151703,296.063091925343,305.727684004163,237.375986674043,360.951578701285,371.542351903804,366.211058808871,293.41880099914,264.645715364715,365.492867667861,369.830592008796,368.130079587128,310.98754276808
crRNA271:457-483_consecDouble_18,168.889404785752,254.4938012876,251.996428147618,281.689202438935,247.555763278255,220.837014929139,228.819567136258,209.711306598115,251.798449141891,238.126229258841,188.020371680493,245.428713708089,265.264946575654,170.958845241852,229.481520464966
crRNA271:457-483_consecDouble_19,271.559875673425,215.770570240578,240.543639361671,165.623272508089,235.914206372233,195.870044126117,286.657563252186,262.128371877219,188.415300892812,227.027052826621,243.90300284701,264.637347547948,169.339106795767,180.498356144167,214.940682565512
crRNA271:457-483_consecDouble_20,144.986727653236,157.073105324652,297.520838691717,133.63167475106,143.81005021474,175.143811243502,205.700217072801,170.696208572038,126.331293268879,145.260062512416,148.758242557123,157.655150954033,218.027037200097,126.853354520223,183.489033118864
crRNA271:457-483_consecDouble_21,484.036482741106,310.06576088312,368.707972627085,299.788773935024,365.164481654245,462.85048919844,379.849641233093,266.981435613112,225.566301501373,305.80462225582,466.281746803669,269.424464584546,387.758154326658,252.060090707205,303.743220809965
crRNA271:457-483_consecDouble_22,520.130794363397,363.840742953704,171.133464374074,197.863843673381,275.599421677433,511.920432489257,298.944658435871,148.597107953876,155.682396262019,274.36548715041,877.740730657621,216.944434469473,3703.12745665009,179.249890015607,247.508450375498
crRNA271:457-483_consecDouble_23,246.833940766628,125.170436763927,58.6318284063634,110.414633988338,154.084235765039,209.449210254607,85.7644172294536,53.8517270268883,384.375355094459,154.994433687879,247.75984273786,98.3095749286085,91.5928422127917,97.7988147945255,192.093094482283
crRNA271:457-483_consecDouble_24,822.758577423797,1517.56897194887,118.377094370408,48.9335893213771,55.6490349804825,138.483720062616,36.1663248820773,62.3591206535822,43.9034159201892,80.1583530118044,195.592184400983,44.3725776049321,41.7142901478236,69.9593555871283,93.8389693807796
crRNA271:457-483_consecDouble_25,74.0518058947099,47.3347935018618,49.7318804370781,37.2707707587248,35.8542656762287,88.779716384456,52.0766623253593,45.9963130949875,40.854410624441,54.8483093029414,65.0192819731437,45.20541089616,55.6845766241793,38.5754181433111,69.4037985898304
crRNA271:457-483_consecDouble_26,182.60419619406,70.3493715845478,58.4524960490841,90.4632967877293,96.4634793262787,155.088896846399,61.3304657237422,51.1836451030648,80.2046434741977,60.5379037386316,150.654909113662,95.6465870339453,66.8821852708868,90.0594469420349,106.161006786713
crRNA271:457-483_consecTriple_01,193.6571803127,180.076777079206,132.305090922268,116.375729419427,158.188551023103,216.28475454112,119.123308328298,110.672431780073,83.2094348249545,624.003597878172,221.907748669074,112.611861500187,124.906699164512,177.74591985136,145.748507569029
crRNA271:457-483_consecTriple_02,389.03927268182,2990.62553921619,111.400994814688,100.433087796391,147.515603067485,481.130639662188,153.526179248305,146.09165952753,116.777076544348,196.72408330961,265.53885022651,119.207453021469,121.957820916177,127.59654133092,6485.12611121845
crRNA271:457-483_consecTriple_03,230.607198293169,236.265816447825,313.850874018326,300.231900188305,227.84464869363,243.489004048733,257.359007785255,291.179374393229,304.998604468739,244.751793248895,223.716156766273,277.223627074867,297.245620513703,313.367168790957,259.244835041145
crRNA271:457-483_consecTriple_04,113.526324190411,139.052051206775,207.459811754317,187.092162886928,155.222373942592,112.429198305033,156.157418748193,211.66142514781,177.753923667653,129.074663627357,125.765161063163,139.234676196916,194.728741946897,172.362219257485,155.466326454293
crRNA271:457-483_consecTriple_05,190.345305587153,194.863948360241,215.695094605122,273.486200096595,186.512929686178,175.46890039738,212.654392886242,311.399629956229,226.993668289254,203.231551259196,348.113639516155,134.551977517889,7114.31289415453,184.417491737035,2494.00256775325
crRNA271:457-483_consecTriple_06,117.095840934913,174.293198571144,199.911129310575,245.741984702233,143.13947825095,169.883331999795,195.36549590255,235.797868421979,261.347873173265,146.844858637343,170.62842651818,189.487149589338,262.913542440968,217.696502362392,154.16726780413
crRNA271:457-483_consecTriple_07,252.808904121864,119.906447054965,101.464514197055,141.57744571887,183.022412965798,253.637140394835,138.857415071051,137.904245582125,86.807130401425,138.214549141246,230.682983673051,120.742612062234,123.207512736079,118.93053271969,179.606613006525
crRNA271:457-483_consecTriple_08,253.613356364412,263.09763545326,182.168279609013,141.681476977574,224.058376704826,322.330509586209,261.955054643579,176.501577549014,151.580163234546,229.636838501951,263.488080036306,227.515897432502,134.616549095365,138.869746645079,514.353371289554
crRNA271:457-483_consecTriple_09,302.040270610752,421.130584276867,376.732060303064,398.786199474355,262.179071528817,259.556503213848,370.818970204917,404.095438233595,377.145778494661,329.111469920369,295.611388941079,353.848758361933,391.678510021917,269.889898899995,346.865578763014
crRNA271:457-483_consecTriple_10,246.941136223723,295.333575952601,344.389675769414,390.652206835908,280.277320150431,239.064275815421,331.425940817315,332.79304434742,294.587759755763,240.259475254696,409.746344443674,267.763163844642,336.20562119589,268.304644401443,298.06556522211
crRNA271:457-483_consecTriple_11,480.198223552113,421.193125288387,602.046850951768,605.294476079236,533.829200803406,373.726467891308,1000.87157944174,547.940297180289,406.711309332602,429.250474307142,474.987566763707,640.493353569322,674.189934774361,488.960512526302,362.896087541819
crRNA271:457-483_consecTriple_12,174.48305855242,280.368310387754,221.566905947234,289.621153095525,170.258680738788,208.652149743771,224.985564603944,238.187619883632,272.324230715244,188.193220552511,172.091278120092,200.179957909704,272.617696419221,290.254197400481,196.916692714408
crRNA271:457-483_consecTriple_13,175.529186891736,324.819476235215,324.290135110787,291.809776261284,226.992180049494,200.827654030476,188.834356920261,283.781321285834,294.715009054723,245.355534645073,168.45158838746,197.128077501217,213.58661539376,286.939500130297,7902.82819762055
crRNA271:457-483_consecTriple_14,184.384989651824,350.31013080379,295.521496691973,435.002151047746,384.876036118713,424.196321077431,227.560944863733,30807.7758860351,235.377129219864,224.308628099189,216.385704854997,443.615426017755,232.640036211104,357.219809259212,276.526177405777
crRNA271:457-483_consecTriple_15,282.357739746434,256.995235679482,312.402653829699,275.893660199087,244.162280648897,224.25154716692,241.415119667538,298.086005229143,307.056360993906,236.828921184485,207.518064366912,226.000299747485,339.849266191156,260.683349365297,264.315055095769
crRNA271:457-483_consecTriple_16,189.231311173952,272.981023215418,289.304739538571,279.247868848197,214.484791738909,176.217000688482,212.194202527361,237.060298222356,267.911286221141,221.597494032105,188.558748073505,230.793087249434,298.428588345531,262.326757325908,199.122835310687
crRNA271:457-483_consecTriple_17,171.84842230858,228.55620926237,243.287160006383,297.053904331307,247.85176185302,203.27033992306,218.496159321565,196.872375387292,318.242227201956,225.513347980262,207.838936088407,249.559606350339,232.163997992003,283.095714379114,184.675081619231
crRNA271:457-483_consecTriple_18,111.14846216971,225.403534930733,262.425029897893,280.111270057825,181.290583204268,169.36742713542,188.44238508577,272.537845534689,177.974781946329,601.920601860749,143.990221696743,169.026803018539,237.260763835139,245.204301612239,203.249645627847
crRNA271:457-483_consecTriple_19,268.191387756312,207.402327088265,383.101791478623,374.471467128721,284.631732475722,222.653838087511,314.143277079659,321.778194846299,355.849985677479,267.671295953772,209.696538581273,241.549853045923,477.157545665,296.606363118502,238.581364776303
crRNA271:457-483_consecTriple_20,321.41110054489,352.408668239695,429.678503807836,325.060810011041,302.625769662102,309.413458725199,354.752568470974,303.921505254893,286.074426441028,302.201976428729,331.342102769947,372.368767313544,335.790043041625,234.006735097411,342.107877841938
crRNA271:457-483_consecTriple_21,338.046558854306,293.226054497293,318.389938877938,304.122630168128,244.394434982462,332.44070814507,301.455706450397,292.622716742151,237.478383272703,257.106328206714,348.263277742401,262.864906537263,222.757976915773,279.229792674478,263.885392336959
crRNA271:457-483_consecTriple_22,247.331703428,3361.19860026702,132.002077907147,124.385268670869,205.068252082041,387.954464766345,165.207774408082,118.928883479043,163.003742703284,212.980963533046,405.269966814652,145.829750035657,119.781524396838,112.274446708042,233.490081037488
crRNA271:457-483_consecTriple_23,682.385474122275,74.1169679333063,80.946517430119,72.5525513431349,78.0389531382539,174.740225843363,78.2320938769823,68.9469012445923,54.8623622992754,99.6905703959525,253.559079991699,77.7181326001577,63.6421075071448,86.3108584477849,81.3655856662627
crRNA271:457-483_consecTriple_24,87.2089674415492,34.5977860022062,25.5449867856113,26.3369069046002,45.3242467341436,86.1967822952218,34.5852568307511,46.1343810625764,27.5037762466858,34.8871253618594,68.2711771007422,25.7887563130618,16.6206956681286,36.3415691831187,31.7388859763735
crRNA271:457-483_consecTriple_25,127.763206426686,52.7662457244706,44.084536590783,66.5699901384546,65.0978322687419,228.123718046035,64.5845229033364,49.7871400003634,56.563493067197,49.059297872302,108.663033260684,68.0344714025006,78.8895871603694,38.4955360929681,116.166452665752
crRNA271:457-483_FirstOrder_01,625.035207458181,124.092501418411,126.275268095147,125.363074129136,464.932652689687,359.37178419709,12423.4698490106,118.684792091477,126.663907090561,172.902744032727,440.336723904265,106.717528960112,75.1826970145334,182.555393031937,1970.8124381876
crRNA271:457-483_FirstOrder_02,256.340499568024,154.639916481251,95.9989949521435,95.3219531591808,135.367433768231,122.067868749354,103.938092446789,4509.70697157179,107.944209148457,129.043923216185,256.787663656156,96.6084763541536,104.877211875604,126.548949987838,175.894208411576
crRNA271:457-483_FirstOrder_03,232.986249426862,126.798255093025,110.944638368511,58.4826390492242,84.9768939376988,222.876022732267,72.1863951273716,95.755003174319,65.6045039031219,114.486893125647,360.170254076242,102.903234138377,62.2850063844937,73.4422833396852,125.684961783379
crRNA271:457-483_FirstOrder_04,251.209586314993,117.612958674425,85.3939746712593,112.370253965159,174.637025411182,228.061890185966,118.51510939118,99.9672913068766,78.9431913013534,127.641493081184,223.309297173926,145.807795685819,133.563719328413,345.607613730807,118.06443508468
crRNA271:457-483_FirstOrder_05,204.547731790609,80.9119162388002,65.5260639808147,89.3827520875077,124.018916619035,197.428164950508,89.3106152026608,61.6478547930598,122.952888091342,97.2881194663987,244.090608949468,79.3236804141302,66.8039183729742,98.342498093065,106.602323811411
crRNA271:457-483_FirstOrder_06,254.423862789195,107.826540058638,129.586194528845,104.227918104857,153.228432502261,241.35493024826,117.143133635029,160.853955494032,108.281642677316,154.750611456599,229.46651903511,137.205939496946,79.9766859604475,134.630294317025,160.050381446363
crRNA271:457-483_FirstOrder_07,1238.628026222,157.387432981863,113.195705000706,113.092756605068,176.073519924283,345.016966349049,147.987206758379,93.7969121504144,124.007341417937,150.892200985192,330.282787661095,139.020216473521,104.41960789286,119.750789768222,149.890598847437
crRNA271:457-483_FirstOrder_08,319.16753959086,170.193158692577,186.771277920928,160.750963987461,189.600227388182,280.470855243755,170.670740082507,182.358588005504,163.203227469803,153.771825426195,292.959695483862,151.756910816523,177.232544275704,170.347999638976,137.718095643066
crRNA271:457-483_FirstOrder_09,701.323615385236,230.881187620706,54.0496721038314,127.66472671586,283.617587777429,11672.4196966425,127.799444456589,149.618029346919,113.878240641787,156.077646999501,2422.21163922692,187.14364041271,118.965449788064,108.297339973104,184.320946331274
crRNA271:457-483_FirstOrder_10,263.602270364663,119.019880696442,63.4344994887444,109.376404059809,153.840601375549,201.189120392995,125.165562654894,115.486260621402,48.553820730925,124.667014589123,267.750902690134,82.3735771157926,115.727800976078,61.3685146063875,141.213645246267
crRNA271:457-483_FirstOrder_11,499.212368546906,188.140596662487,158.470689362702,113.50043886778,243.273390051264,268.721953415491,1920.0582463405,113.144779459413,123.290279935917,158.586635241752,451.138857188086,134.82812610687,137.705770059267,147.148130765298,224.348517180491
crRNA271:457-483_FirstOrder_12,368.129606941855,222.470181100189,192.653797286198,168.927114513581,299.637745171688,344.902525979769,182.316945538414,160.83371576565,218.186610339236,181.979166795815,424.961698815032,176.252810426632,244.169634925557,153.05029661725,232.6384905345
crRNA271:457-483_FirstOrder_13,453.035039395879,176.956383121615,151.101604375376,194.219162583223,289.194512494829,351.56833657284,189.588332287231,3183.78152796136,153.952426604071,190.327402344854,1133.50489993048,181.909339372497,132.862528742666,122.771577175969,254.129428527865
crRNA271:457-483_FirstOrder_14,571.98050772276,192.372145185351,166.24336648202,221.734850449302,284.100308255166,1429.52018923689,188.28327142433,186.100754976371,164.582637911765,755.271124666499,635.077650435654,198.951523067104,157.039714129799,151.137869205923,252.280534613506
crRNA271:457-483_FirstOrder_15,463.023110537924,162.472857014532,145.832700757637,159.190541782826,162.688150032816,376.641467383014,138.467734076606,158.784928207735,122.462343051016,231.965716146721,334.346910267666,483.418945301146,120.041205714791,166.531598001377,202.183452099203
crRNA271:457-483_FirstOrder_16,215.331485559528,88.6804383242482,94.2486280340865,117.212831850903,80.8010846917605,211.234597334977,105.448069955299,70.8440433957452,86.1294548806828,136.274858608457,170.114664754993,91.1934823516113,66.2679566921378,106.49006276034,131.772116595433
crRNA271:457-483_FirstOrder_17,373.565250684688,146.452986756463,121.078788809417,125.604922848197,279.455432082501,375.117264764458,170.240680072608,154.520353752659,118.407659439698,216.776535729568,518.137818199815,706.312719424938,130.420773553505,134.050135506339,190.446167835401
