R1_input,R2_input,R1_top,R2_top,R1_bot,R2_bot
crRNA0723:877-899_FirstOrder_22,558.490979183268,623.053586962425,1555.65024057847,2051.3148889435,299.627936045648,323.423053058055
crRNA0723:877-899_FirstOrder_23,760.687872763175,727.429470492615,3709.03801201961,3660.98948128422,224.720952034236,206.713816786341
crRNA0763:920-942_FirstOrder_01,468.526722568419,415.582505589531,453.41201593215,401.738503891234,484.602325135053,544.972789709445
crRNA0763:920-942_FirstOrder_02,517.517159338881,493.063989682495,544.09441911858,547.742790858476,587.026160415963,465.84788376252
crRNA0763:920-942_FirstOrder_03,420.427021011966,402.135305870918,360.175178853144,431.664848424892,458.614187824971,453.979147870481
crRNA0763:920-942_FirstOrder_04,385.688347665638,382.284677714869,355.066311067993,402.645362816496,331.730929193396,354.083954112488
crRNA0763:920-942_FirstOrder_05,513.063483268839,352.828906902668,306.532067109059,278.40569005555,221.663524115403,386.722977815595
crRNA0763:920-942_FirstOrder_06,475.652604280487,431.591076683119,512.163995461386,319.214341692357,337.845785031062,350.127708815142
crRNA0763:920-942_FirstOrder_07,438.241725292134,453.362733370398,440.639846469272,432.571707350154,357.719066503478,476.727558330222
crRNA0763:920-942_FirstOrder_08,350.94967431931,363.074392402564,332.076406034814,327.376072019719,305.742791883314,381.777671193912
crRNA0763:920-942_FirstOrder_09,562.94465525331,432.871762370606,421.481592274956,373.6258772081,374.53492005706,571.677445466532
crRNA0763:920-942_FirstOrder_10,404.393787159814,432.871762370606,393.382819456626,360.022993329164,398.994343407725,447.055718600125
crRNA0763:920-942_FirstOrder_11,184.382189299739,170.971539279514,83.0191015087035,264.802806176614,142.170398225741,192.866958245629
crRNA0763:920-942_FirstOrder_12,349.168203891294,464.888904557781,343.571358551404,369.091582581788,377.592347975893,463.869761113847
crRNA0763:920-942_FirstOrder_13,545.129950973142,532.765245994592,491.728524320782,347.326968375491,587.026160415963,575.633690763878
crRNA0763:920-942_FirstOrder_14,481.887750778545,554.536902681871,458.520883717301,530.512471278491,583.96873249713,452.001025221808
crRNA0763:920-942_FirstOrder_15,617.279503307822,614.088787150016,501.946259891084,590.365160345808,802.5748286937,729.927257360381
crRNA0763:920-942_FirstOrder_16,667.160675292293,683.245814274314,813.587194785294,692.840218900457,639.002435036127,826.855267145364
crRNA0763:920-942_FirstOrder_17,737.528757198957,852.296325022598,851.903703173926,605.781762075269,727.667844682288,810.041224631643
crRNA0763:920-942_FirstOrder_18,534.441128405041,624.334272649912,559.421022474033,523.257599876392,625.244009401378,754.653790468795
crRNA0763:920-942_FirstOrder_19,596.792593385629,680.044100055596,579.856493614637,669.261886843635,697.093565493957,797.183427415267
crRNA0763:920-942_FirstOrder_20,538.894804475083,562.861359650536,542.817202172292,593.992596046858,608.428155847795,658.714842008149
crRNA0763:920-942_FirstOrder_21,470.308192996436,493.063989682495,447.025931200711,542.301637306902,544.222169552299,395.624529734624
crRNA0763:920-942_FirstOrder_22,500.593190272722,550.054502775666,514.718429353961,564.973110438462,544.222169552299,525.191563222713
crRNA0763:920-942_FirstOrder_23,464.073046498377,373.960220746204,320.581453518224,393.576773563872,389.822059651226,397.602652383297
crRNA0805:965-987_FirstOrder_01,534.441128405041,594.878501837711,891.497428508846,983.035074984418,256.823945181984,333.313666301421
crRNA0805:965-987_FirstOrder_02,538.004069261075,586.554044869045,765.05295082636,710.070538480442,382.178489854143,440.132289329769
crRNA0805:965-987_FirstOrder_03,847.979923735999,872.78729602239,1002.61530283588,1097.29929956748,986.020503823689,937.630135471059
crRNA0805:965-987_FirstOrder_04,534.441128405041,711.420899399028,667.984462908491,856.074825447685,625.244009401378,496.508784816953
crRNA0805:965-987_FirstOrder_05,858.668746304099,676.842385836879,1060.09006541883,940.412705497086,715.438133006955,725.971012063035
crRNA0805:965-987_FirstOrder_06,788.300664397436,675.561700149392,892.774645455134,622.105222729992,799.517400774867,760.588158414815
crRNA0805:965-987_FirstOrder_07,549.583627043184,623.693929806169,678.202198478793,571.321122915298,522.820174120467,572.666506790868
crRNA0805:965-987_FirstOrder_08,681.412438716427,644.184900805961,666.707245962203,694.653936750982,652.760860670876,630.032063602389
crRNA0805:965-987_FirstOrder_09,543.348480545125,548.773817088179,679.479415425081,595.806313897383,434.154764474306,503.432214087309
crRNA0805:965-987_FirstOrder_10,534.441128405041,684.526499961801,1021.7735570302,1121.78449054956,333.259643152813,270.013741543881
crRNA0805:965-987_FirstOrder_11,627.077590661915,457.845133276602,596.460313916377,778.084957875121,658.875716508542,611.239898439994
crRNA0805:965-987_FirstOrder_12,563.835390467318,576.30855936915,796.983374483553,1110.90218344641,369.94877817881,355.073015436825
crRNA0805:965-987_FirstOrder_13,631.531266731957,557.738616900588,735.676961061742,838.8445058677,429.568622596057,405.51514297799
crRNA0805:965-987_FirstOrder_14,599.464799027654,685.166842805544,892.774645455134,806.197584558254,704.737135291039,650.802351413456
crRNA0805:965-987_FirstOrder_15,668.94214572031,652.509357774626,522.381731031688,561.345674737412,752.127268032953,687.397620413909
crRNA0805:965-987_FirstOrder_16,537.113334047066,488.58158977629,670.538896801066,465.2186286596,681.806425899791,515.300949979348
crRNA0805:965-987_FirstOrder_17,783.846988327394,956.031865709045,862.121438744228,797.12899530563,802.5748286937,885.209885281221
crRNA0805:965-987_FirstOrder_18,600.355534241663,708.21918518031,440.639846469272,649.310990487863,585.497446456547,727.949134711708
crRNA0805:965-987_FirstOrder_19,807.89683910562,808.75301164804,684.588283210232,652.03156726365,929.458087325275,840.702125686076
crRNA0805:965-987_FirstOrder_20,474.761869066478,506.511189401108,493.00574126707,542.301637306902,648.174718792626,539.038421763425
crRNA0805:965-987_FirstOrder_21,531.768922763016,559.659645431818,862.121438744228,639.335542309977,573.267734781214,506.399398060319
crRNA0805:965-987_FirstOrder_22,768.704489689251,738.315298836255,1851.96457211723,1606.95401556493,531.992457876967,381.777671193912
crRNA0805:965-987_FirstOrder_23,766.923019261234,865.743524741211,2024.38885986608,1888.08028239627,402.051771326558,280.893416111583
crRNA0925:1091-1113_FirstOrder_01,861.340951946125,936.181237552996,1177.5940244773,974.873344657057,926.400659406442,678.49606849488
crRNA0925:1091-1113_FirstOrder_02,707.243759922671,726.789127648872,721.627574652576,799.849572081418,801.046114734283,714.102276170996
crRNA0925:1091-1113_FirstOrder_03,581.650094747486,644.184900805961,578.579276668349,788.967264978269,672.634142143291,630.032063602389
crRNA0925:1091-1113_FirstOrder_04,743.763903697016,691.570271242979,745.894696632044,629.360094132091,674.162856102708,650.802351413456
crRNA0925:1091-1113_FirstOrder_05,640.438618872041,621.132558431195,827.636581194459,766.29579184671,583.96873249713,638.933615521418
crRNA0925:1091-1113_FirstOrder_06,774.048900973301,875.348667397364,730.568093276591,549.556508709001,895.826380218111,811.030285955979
crRNA0925:1091-1113_FirstOrder_07,647.564500584108,648.026957868422,620.727435895844,579.48285324266,671.105428183875,675.528884521871
crRNA0925:1091-1113_FirstOrder_08,531.768922763016,535.326617369566,707.578188243411,564.066251513199,463.200329703221,463.869761113847
crRNA0925:1091-1113_FirstOrder_09,656.471852724192,736.394270305024,821.25049646302,779.898675725645,892.768952299278,777.402200928536
crRNA0925:1091-1113_FirstOrder_10,578.977889105461,643.544557962217,743.340262739468,775.364381099333,608.428155847795,925.76139957902
crRNA0925:1091-1113_FirstOrder_11,684.975379572461,755.604555617329,880.002475992257,807.104443483517,940.159085041191,928.72858355203
crRNA0925:1091-1113_FirstOrder_12,823.930072957772,788.262040648248,821.25049646302,669.261886843635,828.562966003782,654.758596710803
crRNA0925:1091-1113_FirstOrder_13,634.203472373982,617.930844212477,588.797012238651,819.80046843719,602.313300010129,550.907157655464
crRNA0925:1091-1113_FirstOrder_14,620.842444163856,751.122155711125,837.854316764761,830.682775540339,677.220284021541,654.758596710803
crRNA0925:1091-1113_FirstOrder_15,592.338917315587,711.420899399028,883.83412683112,654.752144039437,651.232146711459,703.222601603294
crRNA0925:1091-1113_FirstOrder_16,708.134495136679,702.456099586619,742.06304579318,562.252533662675,654.289574630293,732.894441333391
crRNA0925:1091-1113_FirstOrder_17,571.852007393394,772.893812398404,934.92280468263,592.178878196333,706.265849250456,887.188007929894
crRNA0925:1091-1113_FirstOrder_18,590.55744688757,869.585581803672,688.419934049095,736.369447313051,796.459972856034,622.119573007696
crRNA0925:1091-1113_FirstOrder_19,737.528757198957,589.755759087763,625.836303680995,723.673422359378,823.976824125532,661.682025981159
crRNA0925:1091-1113_FirstOrder_20,839.963306809923,823.48089705414,1047.31789595595,874.212003952933,594.669730213046,627.064879629379
crRNA0925:1091-1113_FirstOrder_21,850.652129378024,797.226840460657,1053.70398068739,902.324630636066,489.188467013303,540.027483087762
crRNA0925:1091-1113_FirstOrder_22,520.189364980907,712.701585086515,878.725259045969,759.947779369873,625.244009401378,608.272714466984
crRNA0925:1091-1113_FirstOrder_23,513.063483268839,603.202958806377,523.658947977976,468.84606436065,579.382590618881,537.060299114752
crRNA1026:1248-1270_FirstOrder_01,684.084644358453,655.711071993343,743.340262739468,669.261886843635,628.301437320211,672.561700548861
crRNA1026:1248-1270_FirstOrder_02,741.09169805499,683.245814274314,946.41775719922,792.594700679319,573.267734781214,651.791412737793
crRNA1026:1248-1270_FirstOrder_03,471.198928210445,539.80901727577,555.589371635169,522.35074095113,461.671615743805,556.841525601483
crRNA1026:1248-1270_FirstOrder_04,574.524213035419,598.080216056429,666.707245962203,541.39477838164,723.081702804038,767.511587685171
crRNA1026:1248-1270_FirstOrder_05,665.379204864276,764.569355429738,684.588283210232,724.58028128464,915.699661690526,686.408559089573
crRNA1026:1248-1270_FirstOrder_06,526.424511478965,589.11541624402,542.817202172292,684.678488573096,481.54489721622,554.86340295281
crRNA1026:1248-1270_FirstOrder_07,514.844953696856,559.019302588075,470.01583623389,510.561574922719,591.612302294213,557.83058692582
crRNA1026:1248-1270_FirstOrder_08,558.490979183268,516.116332057261,602.846398647816,648.4041315626,564.095451024715,540.027483087762
crRNA1026:1248-1270_FirstOrder_09,593.229652529596,702.456099586619,744.617479685756,765.388932921447,646.64600483321,702.233540278958
crRNA1026:1248-1270_FirstOrder_10,522.861570622932,495.625361057469,607.955266432967,513.282151698506,657.347002549126,484.640048924914
crRNA1026:1248-1270_FirstOrder_11,419.536285797957,430.310390995632,507.055127676235,379.973889684937,498.360750769802,462.88069978951
crRNA1026:1248-1270_FirstOrder_12,664.488469650268,496.906046744956,613.064134218118,346.420109450228,548.808311430549,654.758596710803
crRNA1026:1248-1270_FirstOrder_13,668.051410506301,698.614042524158,673.093330693642,525.978176652179,709.323277169289,690.364804386919
crRNA1026:1248-1270_FirstOrder_14,676.958762646385,655.711071993343,639.885690090161,619.384645954204,645.117290873793,836.74588038873
crRNA1026:1248-1270_FirstOrder_15,712.588171206721,735.113584617537,666.707245962203,596.713172822645,746.012412195287,888.177069254231
crRNA1026:1248-1270_FirstOrder_16,549.583627043184,639.062158056012,638.608473143873,636.61496553419,626.772723360794,650.802351413456
crRNA1026:1248-1270_FirstOrder_17,471.198928210445,443.117247870502,401.046121134352,361.836711179689,666.519286305625,536.071237790415
crRNA1026:1248-1270_FirstOrder_18,594.120387743604,691.570271242979,636.054039251297,573.134840765823,900.412522096361,803.117795361287
crRNA1026:1248-1270_FirstOrder_19,765.141548833217,606.404673025094,545.371636064867,627.546376281566,932.515515244109,745.752238549766
crRNA1026:1248-1270_FirstOrder_20,462.291576070361,516.116332057261,406.154988919503,371.812159357575,509.061748485718,597.393039899282
crRNA1026:1248-1270_FirstOrder_21,532.659657977024,611.527415775042,638.608473143873,438.919719826991,643.588576914377,745.752238549766
crRNA1026:1248-1270_FirstOrder_22,682.303173930436,678.763414368109,586.242578346075,673.796181469947,776.586691383618,705.200724251967
crRNA1026:1248-1270_FirstOrder_23,814.131985603679,804.270611741835,711.409839082274,772.643804323546,788.816403058951,625.086756980706
crRNA1053:1276-1298_FirstOrder_01,341.151586965218,263.180908778578,343.571358551404,313.773188140783,304.214077923898,287.816845381939
crRNA1053:1276-1298_FirstOrder_02,253.859535992395,243.33028062253,237.562352009521,368.184723656526,146.756540103991,249.243453732813
crRNA1053:1276-1298_FirstOrder_03,205.759834435941,169.690853592027,200.523060567176,174.116913650377,178.859533251739,203.746632813331
crRNA1053:1276-1298_FirstOrder_04,249.405859922353,179.29599624818,279.710511237016,204.950117109297,177.330819292322,165.173241164206
crRNA1053:1276-1298_FirstOrder_05,197.743217509865,202.348338622946,128.998911575062,220.366718838758,183.445675129989,189.89977427262
crRNA1053:1276-1298_FirstOrder_06,163.004544163538,127.428225904956,134.107779360213,193.160951080887,132.998114469242,149.348259974821
crRNA1053:1276-1298_FirstOrder_07,162.113808949529,162.647082310849,140.493864091652,124.239672760946,113.124832996826,120.66548156906
crRNA1053:1276-1298_FirstOrder_08,204.869099221932,192.10285312305,171.147070802558,177.744349351426,200.261528683571,187.921651623946
crRNA1053:1276-1298_FirstOrder_09,268.111299416529,313.767993434315,320.581453518224,219.459859913496,238.479377668985,341.226156896113
crRNA1053:1276-1298_FirstOrder_10,139.845428599319,121.665140311265,108.563440434458,160.514029771441,68.7921281737457,145.392014677474
crRNA1053:1276-1298_FirstOrder_11,219.120862646067,202.348338622946,259.275040096412,216.739283137708,197.204100764738,225.505981948736
crRNA1053:1276-1298_FirstOrder_12,193.289541439823,153.041939654696,136.662213252789,177.744349351426,177.330819292322,118.687358920387
crRNA1053:1276-1298_FirstOrder_13,171.021161089613,146.638511217261,104.731789595595,192.254092155624,125.354544672159,178.031038380581
crRNA1053:1276-1298_FirstOrder_14,301.959237548848,262.540565934835,302.700416270196,350.95440407654,317.972503558647,278.91529346291
crRNA1053:1276-1298_FirstOrder_15,329.572029183109,256.777480341143,249.05730452611,256.641075849253,278.225940613816,273.969986841227
crRNA1053:1276-1298_FirstOrder_16,275.237181128596,216.435881185303,311.64093489421,301.984022112372,240.008091628402,208.691939435014
crRNA1053:1276-1298_FirstOrder_17,173.693366731638,198.506281560485,232.45348422437,162.327747621966,165.10110761699,204.735694137668
crRNA1053:1276-1298_FirstOrder_18,204.869099221932,160.726053779618,151.988816608242,227.621590240857,214.01995431832,219.571614002716
crRNA1053:1276-1298_FirstOrder_19,211.104245719991,167.769825060797,186.473674158011,202.22954033351,114.653546956243,158.24981189385
crRNA1053:1276-1298_FirstOrder_21,168.348955447588,186.980110373102,136.662213252789,194.067810006149,181.916961170572,214.626307381034
crRNA1053:1276-1298_FirstOrder_22,241.389242996277,185.699424685615,250.334521472398,215.832424212446,149.813968022824,180.009161029254
crRNA1053:1276-1298_FirstOrder_23,309.975854474924,194.664224498024,242.671219794672,291.101715009223,270.582370816733,343.204279544786
crRNA1150:1374-1396_FirstOrder_01,507.719071984789,487.300904088803,2710.2543600226,2033.17771043825,252.237803303734,109.785807001358
crRNA1150:1374-1396_FirstOrder_02,570.961272179386,648.026957868422,2393.50455734324,2187.34372773286,235.421949750152,165.173241164206
crRNA1150:1374-1396_FirstOrder_03,598.574063813646,598.080216056429,2975.91548485045,2251.73071142649,249.180375384901,170.118547785888
crRNA1150:1374-1396_FirstOrder_04,516.626424124873,562.221016806793,2215.97140180924,1789.23265954267,247.651661425485,198.801326191649
crRNA1150:1374-1396_FirstOrder_05,535.331863619049,462.96787602655,2122.73456473023,2004.15822482986,221.663524115403,191.877896921293
crRNA1150:1374-1396_FirstOrder_06,572.742742607402,546.852788556949,2055.04206657698,1834.57560580579,343.960640868729,255.177821678832
crRNA1150:1374-1396_FirstOrder_07,655.581117510184,609.606387243811,3392.28820934025,2731.45908289028,298.099222086231,221.549736651389
crRNA1150:1374-1396_FirstOrder_08,574.524213035419,528.282846088387,2194.25871372235,1955.18784286569,240.008091628402,195.834142218639
crRNA1150:1374-1396_FirstOrder_09,482.778485992554,629.45701539986,3405.06037880313,2112.98129586134,198.732814724154,98.906132433656
crRNA1150:1374-1396_FirstOrder_10,667.160675292293,664.675871805752,2633.62134324533,2332.44115577484,275.168512694983,174.074793083235
crRNA1150:1374-1396_FirstOrder_11,461.400840856352,451.441704839167,1524.99703386757,1372.98441284724,209.43381244007,170.118547785888
crRNA1150:1374-1396_FirstOrder_12,468.526722568419,418.143876964505,1592.68953202082,1497.22408560819,232.364521831319,168.140425137215
crRNA1150:1374-1396_FirstOrder_13,455.165694358293,614.088787150016,1779.16320617883,1569.77279962918,195.675386805321,313.532439814689
crRNA1150:1374-1396_FirstOrder_14,491.685838132638,635.220100993551,1531.38311859901,1364.82268251988,336.317071071646,295.729335976631
crRNA1150:1374-1396_FirstOrder_15,542.457745331117,559.659645431818,1784.27207396398,1542.56703187131,373.006206097643,331.335543652748
crRNA1150:1374-1396_FirstOrder_16,597.683328599638,678.763414368109,684.588283210232,703.722526003606,606.899441888379,588.491487980253
crRNA1150:1374-1396_FirstOrder_17,537.113334047066,670.438957399444,584.965361399788,529.605612353229,775.057977424202,632.999247575398
crRNA1150:1374-1396_FirstOrder_18,724.167728988831,648.667300712165,554.312154688882,670.168745768898,794.931258896617,604.316469169638
crRNA1150:1374-1396_FirstOrder_19,760.687872763175,737.674955992511,827.636581194459,689.212783199407,900.412522096361,719.047582792679
crRNA1150:1374-1396_FirstOrder_20,728.621405058873,876.629353084851,730.568093276591,1076.44154428644,866.780814989196,721.025705441352
crRNA1150:1374-1396_FirstOrder_21,720.604788132797,765.850041117225,1198.02949561791,1325.8277487336,752.127268032953,505.410336735982
crRNA1150:1374-1396_FirstOrder_22,567.398331323352,594.878501837711,1602.90726759112,1492.68979098187,288.926938329732,286.827784057602
crRNA1150:1374-1396_FirstOrder_23,634.203472373982,462.96787602655,2089.52692412675,1581.56196565759,232.364521831319,121.654542893397
crRNA1258:1525-1547_FirstOrder_01,521.080100194915,546.212445713205,390.82838556405,561.345674737412,571.739020821798,629.043002278052
crRNA1258:1525-1547_FirstOrder_02,505.046866342764,420.705248339479,505.777910729947,532.326189129016,582.440018537714,456.946331843491
crRNA1258:1525-1547_FirstOrder_03,661.816264008243,598.720558900172,459.798100663588,395.390491414397,666.519286305625,596.403978574946
crRNA1258:1525-1547_FirstOrder_04,626.186855447907,653.149700618369,564.529890259184,537.76734268059,833.149107882031,725.971012063035
crRNA1258:1525-1547_FirstOrder_05,636.875678016007,593.597816150224,551.757720796306,443.454014453303,701.679707372206,575.633690763878
crRNA1258:1525-1547_FirstOrder_06,614.607297665797,560.940331119306,591.351446131226,412.620810994382,720.024274885205,598.382101223619
crRNA1258:1525-1547_FirstOrder_07,521.970835408923,448.23999062045,408.709422812079,604.874903150006,596.198444172463,444.088534627115
crRNA1258:1525-1547_FirstOrder_08,693.882731712545,567.984102400484,518.550080192825,539.581060531115,712.380705088122,651.791412737793
crRNA1258:1525-1547_FirstOrder_09,708.134495136679,691.570271242979,822.527713409308,508.747857072194,689.449995696874,685.419497765236
crRNA1258:1525-1547_FirstOrder_10,601.246269455671,475.77473290142,435.530978684121,505.120421371145,548.808311430549,594.425855926273
crRNA1258:1525-1547_FirstOrder_11,456.94716478631,425.827991089427,388.273951671475,477.914653613273,434.154764474306,431.23073741074
crRNA1258:1525-1547_FirstOrder_12,341.151586965218,423.906962558197,362.72961274572,506.934139221669,521.291460161051,451.011963897471
crRNA1258:1525-1547_FirstOrder_13,692.991996498537,672.359985930674,403.600555026928,506.027280296407,694.036137575123,635.966431548408
crRNA1258:1525-1547_FirstOrder_14,476.543339494495,558.378959744331,484.065222643056,460.684334033288,614.543011685462,634.977370224071
crRNA1258:1525-1547_FirstOrder_15,408.847463229856,419.424562651992,288.651029861031,422.596259172268,386.764631732393,382.766732518249
crRNA1258:1525-1547_FirstOrder_16,657.362587938201,601.92227311889,471.293053180178,517.816446324818,568.681592902965,768.500649009507
crRNA1258:1525-1547_FirstOrder_17,731.293610700898,642.904215118474,627.113520627283,683.771629647833,819.390682247282,813.997469928989
crRNA1258:1525-1547_FirstOrder_18,529.096717120991,443.757590714245,535.153900494565,449.80202693014,600.784586050713,669.594516575851
crRNA1258:1525-1547_FirstOrder_19,529.987452334999,551.335188463153,491.728524320782,580.389712167922,657.347002549126,561.786832223166
crRNA1258:1525-1547_FirstOrder_20,865.794628016167,772.893812398404,717.795923813713,821.614186287715,1174.05232083193,845.647432307759
crRNA1258:1525-1547_FirstOrder_21,790.972870039461,706.938499492823,509.609561568811,503.30670352062,658.875716508542,661.682025981159
crRNA1258:1525-1547_FirstOrder_22,767.813754475242,668.517928868213,745.894696632044,587.644583570021,790.345117018367,760.588158414815
crRNA1258:1525-1547_FirstOrder_23,418.645550583949,334.89930727785,374.224565262309,305.611457813422,336.317071071646,434.19792138375
crRNA1272:1539-1561_FirstOrder_01,699.227142996595,712.701585086515,652.657859553038,699.188231377294,865.252101029779,756.631913117468
crRNA1272:1539-1561_FirstOrder_02,639.547883658032,710.140213711541,735.676961061742,511.468433847981,596.198444172463,768.500649009507
crRNA1272:1539-1561_FirstOrder_03,640.438618872041,715.903299305232,609.232483379255,584.017147868972,671.105428183875,698.277294981611
crRNA1272:1539-1561_FirstOrder_04,625.296120233898,635.860443837295,693.528801834246,519.630164175343,683.335139859207,752.675667820122
crRNA1272:1539-1561_FirstOrder_05,873.811244942242,694.771985461697,684.588283210232,675.609899320472,680.277711940374,870.373965416173
crRNA1272:1539-1561_FirstOrder_06,591.448182101579,692.210614086723,629.667954519859,511.468433847981,648.174718792626,739.817870603747
crRNA1272:1539-1561_FirstOrder_07,736.638021984948,660.833814743291,665.430029015915,632.98752983314,833.149107882031,765.533465036497
crRNA1272:1539-1561_FirstOrder_08,532.659657977024,630.097358243603,536.431117440853,522.35074095113,687.921281737457,550.907157655464
crRNA1272:1539-1561_FirstOrder_09,730.402875486889,667.87758602447,636.054039251297,659.286438665749,576.325162700047,736.850686630737
crRNA1272:1539-1561_FirstOrder_10,826.602278599797,696.052671149184,736.954178008029,588.551442495283,901.941236055777,760.588158414815
crRNA1272:1539-1561_FirstOrder_11,540.6762749031,719.10501352395,628.390737573571,446.17459122909,721.552988844622,685.419497765236
crRNA1272:1539-1561_FirstOrder_12,561.163184825293,673.000328774418,659.043944284477,501.492985670095,906.527377934027,834.767757740057
crRNA1272:1539-1561_FirstOrder_13,590.55744688757,639.062158056012,624.559086734708,473.380358986961,736.840128438787,658.714842008149
crRNA1272:1539-1561_FirstOrder_14,710.806700778705,732.552213242563,667.984462908491,584.017147868972,823.976824125532,718.058521468343
crRNA1272:1539-1561_FirstOrder_15,552.255832685209,499.46741811993,409.986639758366,539.581060531115,561.038023105882,538.049360439089
crRNA1272:1539-1561_FirstOrder_16,592.338917315587,599.360901743916,466.184185395027,452.522603705927,671.105428183875,684.430436440899
crRNA1272:1539-1561_FirstOrder_17,790.972870039461,860.620781991263,629.667954519859,702.815667078343,875.953098745695,775.424078279863
crRNA1272:1539-1561_FirstOrder_18,588.775976459554,670.438957399444,461.075317609876,603.968044224744,700.15099341279,651.791412737793
crRNA1272:1539-1561_FirstOrder_19,554.928038327234,467.450275932755,406.154988919503,550.463367634264,571.739020821798,498.486907465626
crRNA1272:1539-1561_FirstOrder_20,572.742742607402,714.622613617745,432.976544791546,497.865549969046,669.576714224458,680.474191143553
crRNA1272:1539-1561_FirstOrder_21,710.806700778705,718.464670680206,546.648853011155,727.300858060427,788.816403058951,729.927257360381
crRNA1272:1539-1561_FirstOrder_22,703.680819066637,603.84330165012,675.647764586217,559.531956886887,779.644119302451,642.889860818764
crRNA1272:1539-1561_FirstOrder_23,604.809210311705,604.483644493863,688.419934049095,434.385425200679,726.139130722871,629.043002278052
crRNA1281:1570-1592_FirstOrder_01,773.158165759293,649.307643555908,1620.78830483915,1636.88036009859,252.237803303734,176.052915731908
crRNA1281:1570-1592_FirstOrder_02,619.951708949848,705.657813805336,1528.82868470643,1615.1157458923,258.352659141401,280.893416111583
crRNA1281:1570-1592_FirstOrder_03,709.915965564696,762.007984054764,1752.34165030679,1602.41972093862,440.269620311973,490.574416870934
crRNA1281:1570-1592_FirstOrder_04,742.873168483007,863.182153366237,1691.03523688498,1771.09548103742,498.360750769802,347.160524842133
crRNA1281:1570-1592_FirstOrder_05,789.191399611444,740.236327367485,1719.13400970331,1621.46375836913,328.673501274563,198.801326191649
crRNA1281:1570-1592_FirstOrder_06,528.205981906982,571.826159462945,1104.7926585389,1070.09353180961,443.327048230806,406.504204302326
crRNA1281:1570-1592_FirstOrder_07,660.925528794234,726.148784805128,1565.86797614878,1488.15549635556,441.798334271389,370.89799662621
crRNA1281:1570-1592_FirstOrder_08,629.74979630394,621.132558431195,1452.19566792917,1255.99961148839,438.740906352556,299.685581273978
crRNA1281:1570-1592_FirstOrder_09,831.055954669839,720.385699211437,1309.14736994494,1353.03351649147,473.901327419137,455.957270519154
crRNA1281:1570-1592_FirstOrder_10,723.276993774822,756.244898461073,1725.52009443474,1548.00818542288,354.661638584645,322.433991733719
crRNA1281:1570-1592_FirstOrder_11,803.443163035578,891.357238490951,1832.80631792292,1766.56118641111,646.64600483321,286.827784057602
crRNA1281:1570-1592_FirstOrder_12,965.556971985108,961.794951302736,1406.21585786281,1513.54754626291,620.657867523128,517.279072628021
crRNA1281:1570-1592_FirstOrder_13,610.153621595755,621.772901274938,1464.96783739204,1211.56352415054,319.501217518063,397.602652383297
crRNA1281:1570-1592_FirstOrder_14,762.469343191192,713.982270774002,1016.66468924505,648.4041315626,616.071725644878,569.699322817859
crRNA1281:1570-1592_FirstOrder_15,601.246269455671,676.202042993135,1017.94190619133,1096.39244064222,424.982480717807,438.154166681096
crRNA1281:1570-1592_FirstOrder_16,675.177292218369,817.717811460449,982.179831695276,827.962198764551,568.681592902965,764.544403712161
crRNA1281:1570-1592_FirstOrder_17,571.852007393394,749.841470023638,638.608473143873,667.44816899311,605.370727928962,766.522526360834
crRNA1281:1570-1592_FirstOrder_18,585.21303560352,653.790043462113,804.64667616128,774.457522174071,415.810196961307,538.049360439089
crRNA1281:1570-1592_FirstOrder_19,759.797137549167,657.632100524574,845.517618442488,727.300858060427,599.255872091296,655.747658035139
crRNA1281:1570-1592_FirstOrder_20,583.431565175503,499.46741811993,616.895785056981,672.889322544685,632.887579198461,501.454091438636
crRNA1281:1570-1592_FirstOrder_21,825.711543385788,900.962381147104,1307.87015299865,963.084178628646,639.002435036127,580.578997385561
crRNA1281:1570-1592_FirstOrder_22,620.842444163856,751.762498554868,1063.92171625769,1076.44154428644,454.028045946722,350.127708815142
crRNA1281:1570-1592_FirstOrder_23,705.462289494654,709.499870867797,2081.86362244903,1853.6196432363,253.766517263151,192.866958245629
crRNA1302:1591-1613_FirstOrder_01,635.984942801999,610.246730087555,1127.78256357208,959.456742927596,533.521171836383,416.394817545692
crRNA1302:1591-1613_FirstOrder_02,614.607297665797,514.19530352603,724.182008545152,732.742011612002,663.461858386792,542.005605736435
crRNA1302:1591-1613_FirstOrder_03,355.403350389352,353.469249746412,613.064134218118,457.963757257501,212.491240358903,407.493265626663
crRNA1302:1591-1613_FirstOrder_04,456.056429572302,477.055418588907,955.358275823234,469.752923285912,374.53492005706,482.661926276241
crRNA1302:1591-1613_FirstOrder_05,620.842444163856,541.089702963257,735.676961061742,465.2186286596,599.255872091296,617.174266386013
crRNA1302:1591-1613_FirstOrder_06,460.510105642344,438.634847964297,625.836303680995,582.203430018447,389.822059651226,333.313666301421
crRNA1302:1591-1613_FirstOrder_07,491.685838132638,509.072560776082,901.715164079148,758.134061519348,470.843899500304,345.182402193459
crRNA1302:1591-1613_FirstOrder_08,589.666711673562,434.792790901836,596.460313916377,669.261886843635,334.788357112229,376.832364572229
crRNA1302:1591-1613_FirstOrder_09,425.771432296016,536.607303057053,757.389649148633,714.604833106754,353.132924625228,569.699322817859
crRNA1302:1591-1613_FirstOrder_10,511.282012840823,592.317130462737,848.072052335063,637.521824459452,516.705318282801,464.858822438183
