SC1_BIN1,SC1_BIN2,SC1_BIN3,SC1_BIN4,SC1_Input,SC2_BIN1,SC2_BIN2,SC2_BIN3,SC2_BIN4,SC2_Input,SC3_BIN1,SC3_BIN2,SC3_BIN3,SC3_BIN4,SC3_Input
crRNA042:77-103_FirstOrder_19,364.15650199299,319.724173241446,356.239888776735,351.906321395706,345.877586083441,233.096332542491,303.606584417586,303.07831016895,264.686580830869,262.239146583949,281.295065579403,315.90354889472,310.584026391822,265.762105008979,272.135134919927
crRNA042:77-103_FirstOrder_20,282.85644573409,198.419608867997,327.907902837516,293.574023555657,246.165128834161,201.531204177362,877.085688317469,260.831030569642,277.616672423181,187.887817667427,173.669127444675,245.516551263005,230.260571290488,240.208056450423,234.547409102257
crRNA042:77-103_FirstOrder_21,293.018952766452,313.658945022773,380.856204428844,398.763413103286,395.733814708081,287.728285482137,361.874514760354,409.614928288945,441.904895007859,282.334100345171,288.633197724953,367.017916222513,389.568757241466,382.033025950407,216.505300709776
crRNA042:77-103_FirstOrder_22,194.781384786948,1963.40102050167,260.096920097747,1618.96033185579,178.651485904961,116.548166271245,197.804289847821,165.315441910337,236.544616777012,174.826097722633,209.136766148165,274.00652649489,220.889501528666,261.928997725195,231.540391036844
crRNA042:77-103_FirstOrder_23,271.847063115697,327.52232380831,364.135688136845,346.168718329472,247.203800263841,313.223196853972,257.605586778557,180.010147857922,291.307357638571,199.94478992416,265.395779264046,320.931191582699,299.874232378311,293.87155842339,348.814095587972
crRNA042:77-103_FirstOrder_24,532.684743613001,240.876206398704,182.9967616402,208.466244739848,369.767028966081,1595.25302583767,184.003990556112,187.357500831715,221.332744315468,5410.56630020906,582.158483546939,191.888362591222,202.147362005022,173.767530198178,308.219351704889
crRNA042:77-103_FirstOrder_25,432.753424461437,290.26449332218,185.319055569645,192.20970271885,260.706528849681,15227.7463493774,340.407382528808,15418.4202155041,187.866624900071,260.229651207827,580.93546152268,226.243920959083,216.8733287736,157.157398635117,300.701806541355
crRNA042:77-103_FirstOrder_26,350.606492616506,245.208512269185,196.466066430977,155.871549966033,225.391700240561,452.838187699735,124.202693625376,113.883971093787,85.9470794077247,199.94478992416,376.690783471548,115.635781823531,238.292916800622,126.49254036485,175.910556826693
crRNA042:77-103_FirstOrder_27,859.578719820662,513.811476238963,382.714039572399,368.162863416703,11286.2037549029,1058.64584363048,421.675811691091,299.404633682054,432.777771530932,19348.4262289927,1208.34575996717,548.850993437776,309.245302140133,405.031669653107,434.514110452258
crRNA042:77-103_randomDouble_008,612.291048699841,467.889034011872,274.030683674412,2475.77572308012,379.115071833201,820.693337493353,326.6070832371,189.194339075163,304.998042853961,405.918065976687,666.54700322076,310.037965758744,238.292916800622,219.764817603578,365.352694947747
crRNA042:77-103_randomDouble_010,433.600300047467,263.404196925202,311.651845331407,213.247580628376,321.988143200801,428.557319726559,308.206684181488,180.010147857922,145.273382007747,1283.06279765403,476.978589460727,2163.56223672723,236.954192548933,126.49254036485,293.184261377821
crRNA042:77-103_randomDouble_017,174.456370722223,291.130954496276,316.760891976184,271.579878468425,258.629185990321,159.039685224304,216.204688903432,1825.81721398749,295.110325753957,212.001762180894,227.482096512039,272.330645598896,313.261474895199,343.701953112573,201.470210382708
crRNA042:77-103_randomDouble_027,826.550571965483,272.068808666163,425.444247874172,173.084359164736,486.098229090241,971.234718927045,233.071721371076,174.499633127577,266.968361700101,425.008272049848,868.345637223375,232.947444543056,255.696332072577,297.704665707173,305.212333639476
crRNA042:77-103_randomDouble_032,450.537811768071,639.448346482891,613.08559737326,752.582268854404,594.120057776962,416.416885739971,433.942744394832,530.846252356525,625.207958169466,445.103225811071,469.640457315177,554.716576573752,597.071016253243,658.016750382807,491.647453695116
crRNA042:77-103_randomDouble_033,260.837680497304,349.183853160712,347.879630630736,422.670092545929,323.026814630481,216.099724961268,251.472120426687,328.794045577225,499.710010361727,374.770887646793,281.295065579403,377.073201598472,635.894019552221,426.752610927879,350.317604620679
crRNA042:77-103_randomDouble_044,341.290861170174,331.854629678791,388.287545003065,442.75170327775,286.673314591681,329.005761036537,340.407382528808,385.736031124119,540.782066007896,322.524007867615,289.856219749211,392.156129662411,366.810444962755,439.529635207157,276.645662018047
crRNA042:77-103_randomDouble_048,267.612685185546,332.721090852887,271.243930959079,486.739993452213,313.678771763361,205.173334373338,315.873517121326,249.810001108953,464.722703700175,318.505017115371,251.942536997204,344.393524126604,356.100650949244,499.581649319763,273.638643952633
crRNA042:77-103_randomDouble_056,285.39707249218,390.773989517323,329.765737981072,340.431115263237,336.529543216321,302.296806266043,312.806783945391,371.041325176533,410.720556461693,290.37208184966,376.690783471548,429.863449822258,459.182418329288,362.86748953149,353.324622686093
crRNA042:77-103_randomDouble_064,66.0562957103563,64.9845880572044,59.9151833796595,74.5888398610464,74.7843429369602,84.9830379061165,113.469127509603,108.373456363443,68.4534260769489,70.3323381642775,78.2734095525296,55.3040695677759,756.379202204221,122.659433081067,88.7070329296998
crRNA042:77-103_randomDouble_076,103.318821495685,96.1771903246625,103.109850467321,132.921137701095,64.3976286401602,75.270690716846,122.669327037408,102.862941633098,65.41105158464,185.878322291305,79.4964315767878,85.4699256956536,87.0170763597776,113.715516085573,81.1894877661659
crRNA042:77-103_randomDouble_079,188.853255684736,82.3138115391256,66.882065167992,59.2885650177548,94.5191001008803,237.952506137126,48000.5076697379,64.2893385206864,95.0742028846512,102.484264182233,214.028854245198,109.770198687555,50.8715215641777,38.3310728378334,102.238614224061
crRNA042:77-103_randomDouble_080,128.725089076592,77.9815056686453,39.014538014662,79.370175749575,77.9003572260002,225.812072150538,64.4013966946393,71.6366914944792,56.2839281077135,104.493759558355,132.086378619894,70.3869976317147,49.5327973124888,33.2202631261223,81.1894877661659
crRNA042:77-103_randomDouble_088,240.512666432579,257.338968706529,250.80774437997,195.078504251967,261.745200279361,214.885681562609,309.740050769456,198.378530292404,209.92383996931,228.077725189871,242.158360803138,211.160992895144,195.453740746577,273.428319576545,231.540391036844
crRNA042:77-103_randomDouble_097,390.409645159926,415.034902392012,513.226958407161,489.60879498533,569.191943464642,341.146195023125,386.408380167836,448.188531401357,564.36046832329,421.994028985665,428.057708490396,544.661291197793,510.053939893466,452.306659486435,436.017619484965
crRNA042:77-103_randomDouble_098,234.584537330368,239.143284050512,512.298040835383,537.422153870616,232.662400248321,160.253728622962,142.603092680987,242.46264813516,288.264983146262,199.94478992416,203.021656026874,320.093251134703,228.9218470388,267.039807436906,205.980737480828
crRNA042:77-103_randomDouble_100,323.50647386354,373.444766035401,356.704347562624,404.501016169521,281.479957443281,254.949113718349,305.139951005553,345.325589768259,548.388002238668,364.723410766182,216.474898293715,268.97888380691,281.132092854666,449.751254630579,237.554427167671
crRNA042:77-103_randomDouble_107,287.937699250271,182.823307734268,202.039571861643,125.27100027945,242.010443115441,1967.96434922593,182.470623968145,135.926030015166,134.625071284666,208.98751911671,336.331056671025,187.698660351239,139.227322175644,141.824969499984,198.463192317295
crRNA042:77-103_randomDouble_111,256.603302567153,250.407279313761,346.021795487181,425.538894079047,424.816614739121,292.584459076772,277.539352422136,288.383604221365,497.428229492495,274.296118840682,287.410175700694,387.128486974431,295.858059623244,376.922216238696,263.114080723686
crRNA042:77-103_randomDouble_120,520.828485408578,534.606544417268,603.796421655484,665.561955683183,474.672843363761,335.075978029831,476.877008857925,534.519928843421,468.525671815561,402.903822912504,393.813091811164,549.688933885772,556.909288702577,530.246507590029,300.701806541355
crRNA042:77-103_randomDouble_126,326.89397620766,1602.95317207771,392.467674076064,419.801291012812,640.860272112562,295.01254587409,305.139951005553,437.167501940668,341.506536761667,1568.41114106339,294.748307846244,396.345831902394,302.551680881688,346.257357968429,317.24040590113
crRNA042:77-103_randomDouble_132,318.425220347358,359.581387249864,240.589651090416,254.367069269722,314.717443193041,390.921974368136,282.139452186039,214.910074483438,251.756489238556,263.24389427201,376.690783471548,274.844466942886,246.325262310755,217.209412747723,210.491264578949
crRNA042:77-103_randomDouble_148,257.450178153183,279.866959233027,373.424863854622,287.836420489423,196.308900209521,254.949113718349,331.207183001002,286.546765977917,336.942975023204,244.153688198849,271.510889385337,337.690000542631,358.778099452622,383.310728378334,333.779005260904
crRNA042:77-103_randomDouble_151,174.456370722223,261.67127457701,310.72292775963,287.836420489423,232.662400248321,201.531204177362,208.537855963594,277.362574760676,265.447174453946,231.091968254055,242.158360803138,273.168586046893,291.841886868177,347.535060396357,257.100044592859
crRNA042:77-103_randomDouble_158,184.618877754585,224.413444090879,286.106612107521,310.78683275436,266.938557427761,167.537989014915,263.739053130428,249.810001108953,333.140006907818,234.106211318238,188.345391735774,221.216278271103,244.986538059066,357.756679819779,222.519336840603
crRNA042:77-103_randomDouble_161,202.40326506122,179.357463037884,185.783514355533,151.090214077504,220.198343092161,290.156372279455,200.871023023756,220.420589213782,123.216166938508,153.726396273349,236.043250681847,180.995136767267,220.889501528666,284.927641427895,180.421083924813
crRNA042:77-103_randomDouble_173,424.284668601134,1660.13960956805,236.409522017416,174.040626342442,1081.25695829688,443.125840510464,384.875013579868,154.294412449647,210.684433592387,297.405315666088,320.431770355668,259.761538878947,327.987441663777,194.210769045023,329.268478162784
crRNA042:77-103_randomDouble_179,196.475135959008,199.286070042094,217.831170581863,274.448680001542,218.121000232801,128.688600257833,173.270424440339,236.952133404816,286.743795900108,4981.53903740697,145.539620886735,203.619528863175,261.051229079333,292.593855995462,184.931611022934
crRNA042:77-103_randomDouble_182,187.159504512676,218.348215872207,393.396591647842,265.842275402191,221.237014521841,197.889073981385,174.803791028307,336.141398551018,367.366719946292,200.949537612221,184.676325662999,180.15719631927,257.035056324266,235.097246738712,201.470210382708
crRNA042:77-103_randomDouble_184,241.359542018609,1991.99423924684,289.822282394632,299.311626621891,208.772957365681,191.818856988091,269.872519482298,271.852060030331,289.02557676934,243.148940510788,217.697920317973,260.599479326944,311.922750643511,287.483046283751,291.680752345115
crRNA042:77-103_randomDouble_186,388.715893987866,376.910610731786,325.121150122184,178.82196223097,298.098700318161,467.40670848364,309.740050769456,231.441618674471,241.868772138553,297.405315666088,500.216007921634,323.445012926689,311.922750643511,192.933066617095,5612.5992190944
crRNA042:77-103_randomDouble_190,284.55019690615,259.071891054722,265.205966742524,197.947305785085,203.579600217281,298.654676070066,351.140948644581,143.273382988958,190.148405769302,244.153688198849,304.53248404031,325.120893822682,227.583122787111,226.153329743217,225.526354906017
crRNA042:77-103_randomDouble_195,317.578344761328,405.503829476956,444.951516881503,477.177321675156,381.192414692561,206.387377771997,326.6070832371,429.820148966875,367.366719946292,221.044491373444,346.115232865092,309.200025310747,2127.23283593364,442.085040063012,341.296550424438
crRNA042:77-103_randomDouble_198,340.443985584144,288.531570973988,346.48625427307,251.498267736605,265.899885998081,346.00236861776,265.272419718395,233.278456917919,241.108178515475,7323.60589827741,461.079303145369,262.275360222937,187.421395236444,213.37630546394,327.764969130077
crRNA042:77-103_randomDouble_200,342.984612342234,140.366710203562,181.603385282534,109.970725436158,209.811628795361,409.132625348018,124.202693625376,75.3103679813755,162.767035338523,179.849836162938,340.0001227438,113.121960479542,100.404318876666,127.770242792778,231.540391036844
crRNA042:77-103_randomDouble_202,424.284668601134,326.655862634214,262.419214027191,248.629466203488,395.733814708081,296.226589272749,406.342145811415,282.87308949102,213.726808084696,251.186922015277,326.546880476959,427.349628478268,456.50496982591,379.477621094551,296.191279443235
crRNA042:77-103_randomDouble_203,366.69712875108,343.118624942039,337.197078555293,306.961764043537,327.181500349201,254.949113718349,276.005985834169,297.567795438606,344.548911253976,304.438549482516,282.518087603661,354.448809502564,211.518431766844,267.039807436906,279.65268008346
crRNA042:77-103_randomDouble_205,259.990804911274,292.863876844468,423.586412730616,332.780977841592,340.684228935041,301.082762867384,300.53985124165,328.794045577225,356.718409223211,268.267632712316,342.446166792317,387.128486974431,360.11682370431,355.201274963923,299.198297508649
crRNA042:77-103_randomDouble_206,190.547006856797,211.416526479438,312.116304117296,329.912176308474,230.585057388961,151.755424832351,165.603591500501,281.036251247572,332.379413284741,185.878322291305,166.330995299125,244.678610815008,230.260571290488,227.431032171145,172.903538761279
crRNA042:77-103_randomDouble_207,391.256520745956,191.487919475229,216.437794224196,234.285458537902,257.590514560641,180.892466400162,202.404389611724,200.215368535852,200.796716492383,167.792863906205,172.446105420417,149.991340191392,212.857156018533,247.87427101799,267.624607821806
crRNA042:77-103_randomDouble_216,701.212985233013,1533.63627815002,256.381249810636,262.017206691368,405.081857575201,761.205210959072,317.406883709294,354.5097809855,258.601831846251,347.642700069143,868.345637223375,351.934988158574,219.550777276977,192.933066617095,324.757951064664
crRNA042:77-103_randomDouble_217,237.125164088458,291.130954496276,276.817436389745,173.084359164736,235.778414537361,278.015938292867,253.005487014655,227.767942187575,244.911146630861,194.921051483855,289.856219749211,290.765335454822,164.663082957733,350.090465252212,560.808869199628
crRNA042:77-103_randomDouble_239,214.259523265643,259.071891054722,266.59934310019,220.897718050022,252.397157412241,237.952506137126,223.87152184327,266.341545299987,287.504389523185,267.262885024255,255.611603069979,327.634715166672,211.518431766844,396.087752657612,219.512318775189
crRNA042:77-103_randomDouble_240,3474.73052948195,10687.7985824749,234.551686873861,200.816107318202,290.828000310401,518.39653122731,196.270923259853,99.1892651462019,138.428039400052,251.186922015277,489.20880970331,1055.80496447572,132.5337009172,167.379018058539,249.582499429325
crRNA042:77-103_randomDouble_295,376.012760197413,178.491001863788,131.906295192429,108.058191080747,257.590514560641,570.600397369639,150.269925620825,143.273382988958,89.7500475231107,217.025500621199,382.80589359284,144.125757055416,140.566046427333,76.6621456756669,257.100044592859
crRNA042:77-103_randomDouble_311,271.847063115697,232.211594657744,352.059759703736,340.431115263237,258.629185990321,193.03290038675,276.005985834169,231.441618674471,337.703568646281,296.400567978027,289.856219749211,294.955037694805,246.325262310755,392.254645373829,266.1210987891
crRNA042:77-103_randomDouble_313,233.737661744338,293.730338018564,244.305321377526,269.667344113014,224.353028810881,156.611598426986,225.404888431238,7859.83084371478,283.701421407799,557.634966873915,201.798634002615,320.931191582699,338.697235677288,313.037094842306,198.463192317295
crRNA042:77-103_randomDouble_321,431.906548875406,541.538233810037,474.676879178388,383.463138259995,389.501786130001,396.99219136143,441.60957733467,382.062354637222,338.464162269358,407.92756135281,497.769963873118,501.926328349966,366.810444962755,290.038451139606,402.940420765416
crRNA042:77-103_randomDouble_322,423.437793015104,422.833052958877,410.581566725729,398.763413103286,431.048643317201,452.838187699735,401.742046047512,380.225516393774,416.805305446311,365.728158454243,408.489356102264,441.59461609421,372.16534196951,384.588430806262,372.870240111281
crRNA042:77-103_randomDouble_325,651.24732565723,441.89519878899,243.376403805749,218.028916516905,476.750186223121,741.780516580531,456.943243214346,207.562721509645,239.586991269321,324.533503243738,573.597329377131,292.441216350815,295.858059623244,284.927641427895,390.912348503762
crRNA042:77-103_randomDouble_327,258.297053739214,205.351298260766,312.116304117296,235.241725715608,285.634643162001,231.882289143832,3811.94933768746,332.467722064121,320.209915315505,266.258137336193,198.12956792984,280.710050078862,315.938923398577,273.428319576545,273.638643952633
crRNA042:77-103_randomDouble_328,327.740851793691,369.112460164921,477.463631893721,459.008245298747,462.208786207601,261.019330711643,289.806285125877,466.556913835839,393.226903130917,320.514512491493,322.877814404184,364.504094878523,428.391760540444,3554.56815449509,300.701806541355
crRNA042:77-103_randomDouble_330,339.597109998114,312.792483848677,365.064605708623,349.993787040295,231.623728818641,199.103117380044,251.472120426687,271.852060030331,654.871109469477,301.424306418332,277.625999506628,286.575633214839,372.16534196951,661.849857666591,285.666716214288
crRNA042:77-103_randomDouble_332,359.075248476808,366.513076642633,450.06056352628,455.183176587924,416.507243301681,297.440632671408,364.94124793629,400.430737071704,379.536217915528,319.509764803432,1089.71262361412,389.642308318421,315.938923398577,428.030313355807,362.345676882333
crRNA042:77-103_randomDouble_340,341.290861170174,415.034902392012,661.853769891588,542.203489759145,465.324800496641,261.019330711643,340.407382528808,369.204486933085,438.86252051555,1926.10131801314,393.813091811164,391.318189214414,401.617275506666,548.134341581018,312.72987880301
crRNA042:77-103_randomDouble_344,166.834490447951,196.686686519805,253.594497095303,319.393237353711,198.386243068881,116.548166271245,277.539352422136,211.236397996541,231.220461415472,225.063482125688,141.87055481396,169.263970495314,270.422298841155,250.429675873845,142.833358107144
crRNA042:77-103_randomDouble_360,345.525239100325,445.361043485374,481.179302180832,388.244474148523,464.286129066961,378.781540381548,381.808280403933,420.635957749634,495.146448623263,325.538250931799,401.151223956714,465.056948638115,485.956903363066,503.414756603546,368.35971301316
crRNA042:77-103_randomDouble_361,231.197034986247,155.096550163195,270.77947217319,262.973473869074,287.711986021361,157.825641825645,159.470125148631,214.910074483438,244.150553007784,9701.84367591805,158.992863153576,192.726303039219,238.292916800622,198.043876328806,184.931611022934
crRNA042:77-103_randomDouble_372,338.750234412083,302.394949759525,445.415975667391,412.151153591167,412.352557582961,234.31037594115,400.208679459544,468.393752079287,503.512978477113,308.45754023476,240.93533877888,332.662357854652,357.439375200933,453.584361914362,275.14215298534
crRNA042:77-103_randomDouble_382,394.644023090077,468.755495185968,543.416779489935,541.247222581439,470.518157645041,240.380592934444,460.009976390281,380.225516393774,575.769372669448,354.675933885571,430.503752538913,418.132283550305,415.004518023555,535.35731730174,357.835149784213
crRNA042:77-103_randomDouble_417,244.74704436273,212.282987653534,233.158310516194,270.62361129072,224.353028810881,709.001344816743,237.671821134979,277.362574760676,270.010736192409,555.625471497792,253.165559021463,267.303002910917,321.293820405333,429.308015783735,290.177243312408
crRNA042:77-103_randomDouble_423,2354.31412916398,146.431938422234,245.698697735193,234.285458537902,166.1874287488,140.829034244422,197.804289847821,192.868015562059,269.250142569332,209.992266804771,209.136766148165,212.836873791137,275.777195847911,297.704665707173,181.92459295752
crRNA042:77-103_randomDouble_435,174.456370722223,162.894700730059,241.054109876305,213.247580628376,266.938557427761,162.68181542028,161.003491736598,209.399559753093,210.684433592387,201.954285300283,176.115171493191,185.18483900725,224.905674283733,272.150617148617,153.357921336091
crRNA042:77-103_randomDouble_445,189.700131270767,267.736502795682,372.495946282844,279.230015890071,220.198343092161,201.531204177362,182.470623968145,270.015221786883,222.853931561622,188.892565355488,209.136766148165,254.733896190968,278.454644351288,247.87427101799,208.987755546242
crRNA042:77-103_randomDouble_453,233.737661744338,240.009745224608,236.409522017416,268.711076935308,178.651485904961,174.822249406868,147.20319244489,264.504707056538,285.983202277031,193.916303795794,743.597390749031,165.074268255331,294.519335371555,227.431032171145,195.456174251881
crRNA042:77-103_randomDouble_454,933.25689580529,214.015910001727,216.437794224196,219.941450872316,192.154214490801,152.96946823101,199.337656435788,209.399559753093,266.207768077023,165.783368530083,171.223083396158,233.785384991053,216.8733287736,246.596568590062,172.903538761279
crRNA042:77-103_randomDouble_457,208.331394163431,298.062643889044,386.42970985951,314.611901465183,226.430371670241,134.758817251128,230.004988195141,393.083384097911,301.955668361652,256.210660455582,177.33819351745,307.524144414754,307.906577888444,298.982368135101,218.008809742483
crRNA042:77-103_randomDouble_458,144.815725211166,130.835637288505,157.915987202203,193.165969896556,88.2870715228003,86.1970813047753,138.002992917084,187.357500831715,208.402652723155,131.621947136005,78.2734095525296,133.23253123146,170.017979964489,196.766173900878,121.784231649249
crRNA042:77-103_randomDouble_473,193.087633614888,248.674356965569,225.726969941973,319.393237353711,226.430371670241,199.103117380044,187.070723732048,306.751986655847,339.985349515513,187.887817667427,216.474898293715,235.461265887046,228.9218470388,301.537772990956,169.896520695866
crRNA042:77-103_randomDouble_476,173.609495136193,183.689768908364,236.873980803305,284.0113517786,265.899885998081,152.96946823101,200.871023023756,187.357500831715,233.502242284703,183.868826915183,172.446105420417,197.753945727199,239.631641052311,318.147904554018,169.896520695866
crRNA042:77-103_randomDouble_492,216.800150023733,251.273740487857,307.471716258408,305.049229688126,229.546385959281,206.387377771997,245.338654074817,246.136324622057,428.214209792469,214.011257557016,170.0000613719,332.662357854652,234.276744045555,291.316153567534,266.1210987891
crRNA042:77-103_randomDouble_495,325.2002250356,345.718008464328,346.021795487181,318.436970176006,414.429900442321,291.370415678114,426.275911454994,306.751986655847,339.985349515513,293.386324913843,291.079241773469,388.804367870424,283.809541358044,252.985080729701,279.65268008346
crRNA042:77-103_randomDouble_504,276.081441045848,207.084220608958,303.291587185408,258.192137980545,192.154214490801,183.32055319748,239.205187722946,224.094265700678,282.940827784722,170.807106970388,154.100775056543,170.939851391307,262.389953331022,252.985080729701,189.442138121054
crRNA042:77-103_randomDouble_513,411.581534810681,429.764742351645,456.562986528723,547.941092825379,392.617800419041,415.202842341312,481.477108621827,396.757060584808,305.758636477038,414.960795169237,486.762765654793,428.187568926265,424.375587785377,632.462701824252,365.352694947747
crRNA042:77-103_randomDouble_522,122.79695997438,177.624540689692,213.651041508863,218.985183694611,231.623728818641,120.190296467222,162.536858324566,229.604780431023,311.843385461656,208.98751911671,194.460501857066,201.943647967182,219.550777276977,240.208056450423,246.575481363911
crRNA042:77-103_randomDouble_552,307.415837728966,439.295815266702,499.757653616385,393.982077214758,486.098229090241,288.942328880796,363.407881348322,367.367648689637,385.620966900145,342.618961628838,273.956933433853,545.499231645789,21323.1998809006,385.86613323419,254.093026527445
crRNA042:77-103_randomDouble_562,320.118971519419,276.401114536643,469.103373747722,296.442825088774,280.441286013601,261.019330711643,276.005985834169,348.999266255155,449.510831238631,276.305614216805,266.618801288304,444.946377886197,346.729581187422,537.912722157596,287.170225246994
crRNA042:77-103_randomDouble_565,321.812722691479,384.70876129865,371.567028711067,430.320229967575,335.490871786641,224.598028751879,331.207183001002,308.588824899295,388.663341392454,254.20116507946,473.309523387952,369.531737566502,424.375587785377,384.588430806262,332.275496228198
crRNA042:77-103_randomDouble_567,542.847250645364,603.056977170857,647.455547529034,673.212093104829,622.164186378322,451.624144301076,628.680301066717,472.067428566183,651.828734977169,543.568499241059,554.028976988998,559.744219261732,710.862577646799,560.911365860296,422.486038190604
crRNA042:77-103_randomDouble_570,95.6969412214136,94.4442679764704,85.4604166035454,105.18938954763,94.5191001008803,66.7723869262343,121.135960449441,130.415515284821,80.6229240461842,115.545984127027,94.1726958678871,83.7940447996604,109.775388638489,111.160111229717,105.245632289474
crRNA042:77-103_randomDouble_572,168.528241620011,170.692851296924,199.25281914631,182.647030941793,201.502257357921,127.474556859175,150.269925620825,224.094265700678,279.137859669336,188.892565355488,203.021656026874,208.647171551154,318.616371901955,210.820900608084,213.498282644362
crRNA042:77-103_randomDouble_578,226.115781470066,237.41036170232,253.130038309414,253.410802092017,395.733814708081,155.397555028327,154.870025384728,130.415515284821,176.457720553913,163.773873153961,139.424510765443,171.777791839304,194.115016494889,214.654007891867,219.512318775189
crRNA042:77-103_randomDouble_579,304.028335384845,313.658945022773,350.20192456018,462.83331400957,293.944014599441,341.146195023125,253.005487014655,310.425663142743,324.773477053968,383.813616839343,293.525285821986,394.669951006401,377.520238976266,499.581649319763,329.268478162784
crRNA042:77-103_randomDouble_591,226.962657056096,305.860794455909,480.250384609054,337.56231373012,338.606886075681,199.103117380044,16819.4981034166,341.651913281362,328.576445169355,294.391072601904,209.136766148165,330.986476958659,366.810444962755,341.146548256718,249.582499429325
crRNA042:77-103_randomDouble_594,290.478326008361,356.982003727576,446.344893239169,455.183176587924,432.087314746881,245.236766529079,289.806285125877,325.120369090329,409.199369215539,370.751896894549,270.287867361079,410.590819518336,389.568757241466,367.978299243201,317.24040590113
crRNA042:77-103_randomDouble_620,187.159504512676,226.146366439071,222.94021722664,157.784084321444,193.192885920481,207.601421170656,228.471621607173,229.604780431023,219.050963446236,184.873574603244,168.777039347642,303.334442174771,24878.8514933863,198.043876328806,189.442138121054
crRNA042:77-103_randomDouble_627,204.09701623328,253.006662836049,296.324705397076,231.416657004785,297.060028888481,253.735070319691,231.538354783108,170.825956640681,263.925987207792,234.106211318238,308.201550113085,324.282953374686,219.550777276977,195.488471472951,204.477228448122
crRNA042:77-103_randomDouble_636,490.340964311491,580.52898664436,431.946670876615,599.579520421488,630.473557815762,507.470140639381,1850.7734716769,530.846252356525,589.460057884837,469.217170324537,631.079364517269,480.977817150051,607.780810266755,431.86342063959,511.193071120304
crRNA042:77-103_randomDouble_657,415.815912740832,152.497166640906,164.882868990536,148.221412544387,286.673314591681,2473.00640306799,15936.2789487473,102.862941633098,114.089043461581,5894.85468585452,527.122492455316,191.888362591222,121.823906903689,180.156042337817,248.078990396618
crRNA042:77-103_randomDouble_658,224.422030298005,184.556230082461,172.778668350646,127.183534634861,182.806171623681,265.875504306279,234.605087959043,168.989118397233,188.627218523148,191.906808419672,297.194351894761,206.133350207165,228.9218470388,134.158754932417,225.526354906017
crRNA042:77-103_randomDouble_682,266.765809599516,206.217759434862,248.020991664637,5279.5510881133,607.622786362802,241.594636333102,179.40389079221,86.3313974420646,83.665298538493,135.64093788825,265.395779264046,1247.69332706694,187.421395236444,167.379018058539,183.428101990227
crRNA042:77-103_randomDouble_691,151.590729899407,341.385702593847,329.301279195183,5623.80727208736,139.18197157712,127.474556859175,202.404389611724,202.0522067793,160.485254469291,182.864079227122,183.453303638741,180.15719631927,152.614564692533,205.710090896373,159.371957466918
crRNA042:77-103_randomDouble_704,550.469130919636,684.504327535887,561.5306721396,664.605688505477,667.865729284242,478.33309907157,555.078704844272,505.130516948251,617.602021938694,590.791640579931,606.618924032104,735.711713341018,646.603813565732,686.126203797219,517.207107251131
crRNA042:77-103_randomDouble_708,353.993994960627,426.298897655261,401.756849793841,459.008245298747,411.313886153281,656.797478674414,421.675811691091,372.878163419981,291.307357638571,379.794626087099,386.474959665615,414.780521758319,315.938923398577,245.318866162134,251.086008462032
crRNA042:77-103_randomDouble_714,634.309813936626,694.901861625039,519.729381409605,601.4920547769,753.036786518002,696.860910830155,2232.58175208083,343.48875152481,10070.2595695423,540.554256176876,960.072289042745,698.004393181171,377.520238976266,476.583005617062,493.150962727823
crRNA042:77-103_randomDouble_716,1003.5475694458,971.302976161682,550.848120064157,573.760306623434,803.931686572322,1001.58580389352,522.878006496953,472.067428566183,329.337038792432,794.755421256336,1209.56878199143,741.577296476995,476.585833601244,520.024888166607,614.935194377072
crRNA042:77-103_randomDouble_719,397.184649848168,476.553645752832,427.766541803616,378.681802371466,366.651014677041,377.567496982889,484.543841797763,398.593898828256,308.04041734627,370.751896894549,340.0001227438,473.436353118081,396.26237849991,367.978299243201,363.84918591504
crRNA042:77-103_randomDouble_726,880.750609471417,519.010243283539,315.831974404407,415.019955124284,654.363000698402,1056.21775683316,426.275911454994,279.199413004124,438.101926892473,559.644462250037,1065.25218312896,436.566973406231,267.744850337777,347.535060396357,494.65447176053
crRNA042:77-103_randomDouble_727,594.506661393206,265.137119273394,158.380445988092,187.428366830322,335.490871786641,685.934520242226,156.403391972696,152.457574206199,188.627218523148,344.62845700496,642.086562735594,174.291613183294,157.969461699289,182.711447193673,354.828131718799
crRNA042:77-103_randomDouble_728,457.312816456313,332.721090852887,290.286741180521,158.74035149915,346.916257513121,563.316136977686,246.872020662784,148.783897719303,232.741648661626,253.196417391399,495.323919824601,232.947444543056,258.373780575955,162.268208346828,213.498282644362
crRNA043:78-104,690.20360261462,265.137119273394,160.238281131648,171.171824809324,381.192414692561,759.991167560413,216.204688903432,238.788971648264,2494.74708369325,302.429054106393,797.410359816395,197.753945727199,178.050325474622,199.321578756734,294.687770410528
crRNA044:84-110,1000.16006710168,759.019988508148,647.920006314923,695.20623819206,988.815201055363,971.234718927045,729.882495872579,472.067428566183,602.39014947715,703.323381642775,1094.60471171116,718.952904381086,657.313607579243,497.026244463907,645.005375031207
crRNA045:85-111,1030.64758819876,2199.94492102989,338.125996127071,373.900466482938,574.385300613042,993.087500102904,314.340150533359,297.567795438606,354.43662835398,544.57324692912,1022.44641227992,409.752879070339,266.406126086088,415.253289076529,21853.503790393
